date,Period,All items,FT core,"All items excluding energy, food, alcohol and tobacco"
2019-01-01,One year,1.2650300601202291,1.3251317215958753,0.9051929490233507
2018-12-01,One year,1.5577889447236295,1.2645373328039196,0.9422709923664027
2018-11-01,One year,1.9620173563073675,1.380632464882655,0.97875387920744
2018-10-01,One year,2.2839116719242933,1.6093144579642118,1.1719684286055845
2018-09-01,One year,2.1083196566090163,1.400697021320556,0.9554520482503249
2018-08-01,One year,2.0237794080445157,1.3540844350270151,0.9563658099222919
2018-07-01,One year,2.116871593357842,1.522100497099811,1.0415419609721113
2018-06-01,One year,1.9908698960182696,1.5749676974595472,0.994369234455491
2018-05-01,One year,1.8760299150716235,1.5153170317891023,1.1269631938616445
2018-04-01,One year,1.393110435663638,1.2831068163015364,0.9350275713258225
2018-03-01,One year,1.3057809330628818,1.2863157801580458,0.9723889555822356
2018-02-01,One year,1.1529203091346718,1.2184014050704608,1.0220031261272025
2018-01-01,One year,1.3197969543147288,1.3287814670719156,1.010587102983625
2017-12-01,One year,1.3883581709336252,1.287023256701664,0.9512341962673164
2017-11-01,One year,1.57128257537047,1.3038818144026882,0.9884281581485143
2017-10-01,One year,1.3816041959831116,1.204696299650347,0.9050319777965489
2017-09-01,One year,1.5382643250865127,1.4987988539721435,1.1476201981154903
2017-08-01,One year,1.4630390143737173,1.300575730145336,1.148730350665058
2017-07-01,One year,1.2578616352201308,1.2936326557361006,1.0769603097773484
2017-06-01,One year,1.2063655030800793,1.2782320083732033,1.0532687651331776
2017-05-01,One year,1.4531893004115166,1.3066140886964157,1.0050859772341951
2017-04-01,One year,1.7394665635871591,1.3823667734883907,1.0539067231980674
2017-03-01,One year,1.7150225660863938,1.4627276371006714,0.9329940627650503
2017-02-01,One year,1.963570598113952,1.5365073306044539,0.8365664403491728
2017-01-01,One year,1.74306003873466,1.4520597685285535,0.8737864077669889
2016-12-01,One year,1.1205564142194804,NA,0.8867832847424734
2016-11-01,One year,0.6040354710191477,NA,0.8019441069258768
2016-10-01,One year,0.5143371480005217,NA,0.75379939209727
2016-09-01,One year,0.38605070132545544,NA,0.7914282235480405
2016-08-01,One year,0.20576131687242358,NA,0.7676373827220784
2016-07-01,One year,0.12851818532321593,NA,0.8173722093448844
2016-06-01,One year,0.03851585569392879,NA,0.780868716447048
2016-05-01,One year,-0.1284356537374702,NA,0.8056640624999958
2016-04-01,One year,-0.1415337107565613,NA,0.8675464320625534
2016-03-01,One year,-0.11591962905719141,NA,0.9294362235538769
2016-02-01,One year,-0.1161290322580689,NA,0.8559550012227962
2016-01-01,One year,0.3238341968911917,NA,0.968018625168492
2015-12-01,One year,0.4268529297632885,NA,1.142646516771093
2015-11-01,One year,0.348207376837756,NA,1.205115592720123
2015-10-01,One year,0.25783163594173375,NA,1.2681605515882801
2015-09-01,One year,0.03861997940266082,NA,1.0706374600049104
2015-08-01,One year,0.21910039953602486,NA,1.058982883881295
2015-07-01,One year,0.3223310985043837,NA,1.0727496917386
2015-06-01,One year,0.4254770500257843,NA,1.0853478046373897
2015-05-01,One year,0.46451612903225736,NA,1.0983586326052086
2015-04-01,One year,0.2192134107027746,NA,0.9497964721845445
2015-03-01,One year,0.11605415860735449,NA,0.8883405305367043
2015-02-01,One year,-0.1031193606599617,NA,0.9629629629629645
2015-01-01,One year,-0.3870967741935447,NA,0.9275290625772941
2014-12-01,One year,-0.15497869043007173,NA,0.7551374102500612
2014-11-01,One year,0.33643892339545173,NA,0.7308311656137609
2014-10-01,One year,0.3882489970234207,NA,0.7442322004465323
2014-09-01,One year,0.3228722717293039,NA,0.7688492063492119
2014-08-01,One year,0.28434793847744455,NA,0.8318847777501706
2014-07-01,One year,0.29742661321609204,NA,0.6828057107386681
2014-06-01,One year,0.47933670164529674,NA,0.7079865855173185
2014-05-01,One year,0.5448884276076825,NA,0.7459903021260652
2014-04-01,One year,0.6097560975609742,NA,0.8584224931574991
2014-03-01,One year,0.5706134094151183,NA,0.8586361373817791
2014-02-01,One year,0.7270838743183619,NA,0.9849145991771678
2014-01-01,One year,0.754030161206446,NA,0.8103727714748855
2013-12-01,One year,0.8991399530883659,NA,0.7860262008733567
2013-11-01,One year,0.8087659796504103,NA,0.899887514060741
2013-10-01,One year,0.7300221613870451,NA,0.8254127063531902
2013-09-01,One year,1.0835509138381365,NA,1.0020040080160284
2013-08-01,One year,1.2696335078534016,NA,1.0032605969400694
2013-07-01,One year,1.5629104281586523,NA,1.041144004014047
2013-06-01,One year,1.5925243485127583,NA,1.155924111069232
2013-05-01,One year,1.4210526315789451,NA,1.182538684111224
2013-04-01,One year,1.3543721236028945,NA,1.2342569269521282
2013-03-01,One year,1.6209804955192462,NA,1.3111447302067654
2013-02-01,One year,1.837895015205607,NA,1.2752525252525138
2013-01-01,One year,2.0159151193633895,NA,1.364842663970679
2012-12-01,One year,2.2382094324540267,NA,1.5199493350221696
2012-11-01,One year,2.2133333333333285,NA,1.445416508178015
2012-10-01,One year,2.498663816141088,NA,1.4849600203071296
2012-09-01,One year,2.598446289847305,NA,1.500127129417756
2012-08-01,One year,2.5778732545649863,NA,1.4762025960804233
2012-07-01,One year,2.3799919322307326,NA,1.6447787836287031
2012-06-01,One year,2.3989218328840987,NA,1.595608884350268
2012-05-01,One year,2.4396818978298995,NA,1.5976482617586911
2012-04-01,One year,2.603885590933611,NA,1.5864892528147507
2012-03-01,One year,2.679296346414059,NA,1.6271620755925638
2012-02-01,One year,2.7441923651677707,NA,1.5514809590973304
2012-01-01,One year,2.66884531590415,NA,1.5528747433264807
2011-12-01,One year,2.7093596059113354,NA,1.5695355718512785
2011-11-01,One year,2.9654036243822026,NA,1.5188569957523579
2011-10-01,One year,2.9719317556411617,NA,1.5204226259502729
2011-09-01,One year,2.879977952321901,NA,1.4967741935483827
2011-08-01,One year,2.7452062353428186,NA,1.4852124499547867
2011-07-01,One year,2.6784481568410845,NA,1.39625080801553
2011-06-01,One year,2.585372597815574,NA,1.3847547560502231
2011-05-01,One year,2.6567040265670427,NA,1.37341280124383
2011-04-01,One year,2.6024363233665695,NA,1.3091380427738053
2011-03-01,One year,2.6674076132258984,NA,1.2847132104853294
2011-02-01,One year,2.6209396347413847,NA,1.2725620049344106
2011-01-01,One year,2.4124947706038267,NA,1.234247109263353
2010-12-01,One year,2.2097902097902073,NA,1.0530421216848704
2010-11-01,One year,1.9168882048411984,NA,1.1193544188468039
2010-10-01,One year,1.906898485698281,NA,1.094177413051978
2010-09-01,One year,1.7669331089608622,NA,1.0430247718383274
2010-08-01,One year,1.5977575332866163,NA,1.0044351682755157
2010-07-01,One year,1.7704088801461362,NA,1.0318704284221423
2010-06-01,One year,1.4446002805049105,NA,0.9405617243631599
2010-05-01,One year,1.645569620253167,NA,0.8625196027182578
2010-04-01,One year,1.689189189189173,NA,0.928833071690225
2010-03-01,One year,1.4088475626937165,NA,0.9167103195390294
2010-02-01,One year,0.9854990848937109,NA,0.9570005243838543
2010-01-01,One year,1.1281906642222497,NA,1.0370175899186034
2009-12-01,One year,0.8889516015239105,NA,1.0376986733219578
2009-11-01,One year,0.4497540407589503,NA,1.0123586642124587
2009-10-01,One year,-0.16797312430011835,NA,1.1062821019359794
2009-09-01,One year,-0.3354297693920264,NA,1.200686106346479
2009-08-01,One year,-0.19583158483704094,NA,1.2681638044914052
2009-07-01,One year,-0.62831611281765265,NA,1.310043668122283
2009-06-01,One year,-0.15404005041310662,NA,1.3907284768211883
2009-05-01,One year,0.028137310073151407,NA,1.5258060236168123
2009-04-01,One year,0.4951195360022755,NA,1.594896331738441
2009-03-01,One year,0.6665721174301501,NA,1.5965939329430585
2009-02-01,One year,1.2111712738671903,NA,1.720229363915197
2009-01-01,One year,1.169924382936215,NA,1.6682236754304014
2008-12-01,One year,1.5620521639438283,NA,1.8325307651150216
2008-11-01,One year,2.1243002727142297,NA,1.9024651661307634
2008-10-01,One year,3.147559919145239,NA,1.9057844584619534
2008-09-01,One year,3.635573580533011,NA,1.8682795698924737
2008-08-01,One year,3.80426891244372,NA,1.8568353067814987
2008-07-01,One year,4.068584713746021,NA,1.7366720516962735
2008-06-01,One year,3.974956319161312,NA,1.8069039913700156
2008-05-01,One year,3.6604929269359854,NA,1.700175414923769
2008-04-01,One year,3.302645038725691,NA,1.7031630170316177
2008-03-01,One year,3.462949376375641,NA,1.8152262259550305
2008-02-01,One year,3.2362459546925604,NA,1.7227346717308682
2008-01-01,One year,3.2557454331172777,NA,1.8070652173913213
2007-12-01,One year,3.0571555161719206,NA,1.8806214227310027
2007-11-01,One year,3.0164128345408936,NA,1.8558951965065493
2007-10-01,One year,2.5162818235642432,NA,1.8174364580486446
2007-09-01,One year,2.130177514792917,NA,1.8201724373888224
2007-08-01,One year,1.7582742316784832,NA,1.8919659994515978
2007-07-01,One year,1.8047337278106492,NA,1.9069831252572378
2007-06-01,One year,1.899109792284868,NA,1.8821266657507767
2007-05-01,One year,1.9173602853745424,NA,1.9955959262317684
2007-04-01,One year,1.9669199821189203,NA,1.9570011025358345
2007-03-01,One year,1.9141618064902066,NA,1.8206896551724046
2007-02-01,One year,1.8426966292134892,NA,1.86541384551609
2007-01-01,One year,1.8607442977190798,NA,1.7699115044247804
2006-12-01,One year,1.880830574781824,NA,1.5218594355284922
2006-11-01,One year,1.8524096385542013,NA,1.5099044188945885
2006-10-01,One year,1.5634395670475139,NA,1.497919556172001
2006-09-01,One year,1.7459361830222706,NA,1.4720177753089683
2006-08-01,One year,2.2974607013301243,NA,1.4041429167245805
2006-07-01,One year,2.4397636005455365,NA,1.4898357003620266
2006-06-01,One year,2.4471804225566185,NA,1.4353400222965456
2006-05-01,One year,2.467255558940001,NA,1.3247803653604837
2006-04-01,One year,2.2706491923194068,NA,1.2983386849085674
2006-03-01,One year,2.2320746063293195,NA,1.384421759194511
2006-02-01,One year,2.3616009814445738,NA,1.2734396865379385
2006-01-01,One year,2.444273635664879,NA,1.274331326144793
2005-12-01,One year,2.230426088294091,NA,1.3176338659938291
2005-11-01,One year,2.2482291345857837,NA,1.3335204941044398
2005-10-01,One year,2.417244033872199,NA,1.3494517852122487
2005-09-01,One year,2.594193946880779,NA,1.3083849184018104
2005-08-01,One year,2.193388940376895,NA,1.281329203041412
2005-07-01,One year,2.1833384948900534,NA,1.3404825737265254
2005-06-01,One year,2.0158164056443035,NA,1.3702500353157208
2005-05-01,One year,1.9406924390622575,NA,1.500353857041738
2005-04-01,One year,2.148194271481958,NA,1.4445545956663306
2005-03-01,One year,2.0755305867665395,NA,1.4614074914869482
2005-02-01,One year,2.1139993736298064,NA,1.5345268542199464
2005-01-01,One year,1.9912198181247978,NA,1.6657175398633282
2004-12-01,One year,2.281308999370678,NA,1.870626874196776
2004-11-01,One year,2.2033364809568754,NA,1.8296169239565483
2004-10-01,One year,2.347935707532307,NA,1.8030910131654339
2004-09-01,One year,2.1128981393882107,NA,1.8192236069330983
2004-08-01,One year,2.3557312252964344,NA,1.9523399368360603
2004-07-01,One year,2.313054499366288,NA,1.824712643678176
2004-06-01,One year,2.3813303698999726,NA,1.8414616601927793
2004-05-01,One year,2.416918429003015,NA,1.7718236819360471
2004-04-01,One year,2.097902097902087,NA,1.8756312220458766
2004-03-01,One year,1.6981431518806545,NA,1.7614784868611015
2004-02-01,One year,1.6555237185609664,NA,1.8376501229923254
2004-01-01,One year,1.8361807440523688,NA,1.7233888486603879
2003-12-01,One year,1.9733675597625604,NA,1.5810850014505415
2003-11-01,One year,2.105094006106383,NA,1.6122004357298467
2003-10-01,One year,1.9765386469548514,NA,1.702808907000439
2003-09-01,One year,2.0598648213710993,NA,1.734188283299326
2003-08-01,One year,1.9996774713755878,NA,1.6340822877151888
2003-07-01,One year,1.9873969946679542,NA,1.6949152542372832
2003-06-01,One year,1.9915803108808354,NA,1.7864987553082425
2003-05-01,One year,1.8296632124352372,NA,1.8187151657377454
2003-04-01,One year,1.9442644199611194,NA,1.7917462182405621
2003-03-01,One year,2.455284552845525,NA,1.957897836007652
2003-02-01,One year,2.346041055718471,NA,1.8570375829034713
2003-01-01,One year,2.119680417413997,NA,1.9037780401416646
2002-12-01,One year,2.2977186935827976,NA,2.1636040308239384
2002-11-01,One year,2.267871815940831,NA,2.242352242352229
2002-10-01,One year,2.267871815940831,NA,2.247023809523796
2002-09-01,One year,2.136752136752132,NA,2.341536167039534
2002-08-01,One year,2.158154859967043,NA,2.3902001792650265
2002-07-01,One year,2.027695351137494,NA,2.439754527765298
2002-06-01,One year,1.8637638132937413,NA,2.4606151537884475
2002-05-01,One year,2.015196564255036,NA,2.449286250939158
2002-04-01,One year,2.4398340248962636,NA,2.4988709920216716
2002-03-01,One year,2.4317121918720868,NA,2.4430704267832972
2002-02-01,One year,2.453680520781182,NA,2.4769672254946395
2002-01-01,One year,2.627175368139224,NA,2.3874282260501634
2001-12-01,One year,1.940772963024923,NA,2.087745839636929
2001-11-01,One year,1.8580515567458977,NA,2.061230675962412
2001-10-01,One year,2.1315877811346144,NA,2.003642987249556
2001-09-01,One year,2.2005711406013813,NA,1.9461760681161642
2001-08-01,One year,2.481850413641746,NA,1.9183922046284878
2001-07-01,One year,2.60487144790257,NA,1.9066503965832826
2001-06-01,One year,2.640934484509907,NA,1.631594998475156
2001-05-01,One year,2.83675896042127,NA,1.5720390720390738
2001-04-01,One year,2.500850629465803,NA,1.4353336387234876
2001-03-01,One year,2.108843537414969,NA,1.2830303956010438
2001-02-01,One year,2.113516277484225,NA,1.192113709307637
2001-01-01,One year,1.9447287615148423,NA,1.084466167710414
2000-12-01,One year,2.1185716726465094,NA,1.0085574572127087
2000-11-01,One year,2.364633310486639,NA,0.9331497628881741
2000-10-01,One year,2.2481551398661317,NA,0.9191176470588149
2000-09-01,One year,2.232526189249535,NA,0.7351814979322863
2000-08-01,One year,1.7697594501718108,NA,0.5203550658096164
2000-07-01,One year,1.738082946136634,NA,0.38278977185729596
2000-06-01,One year,1.8623900672529714,NA,0.5519779208831639
2000-05-01,One year,1.570048309178738,NA,0.5370569280343629
2000-04-01,One year,1.3623038454906002,NA,0.5064456721915259
2000-03-01,One year,1.7125064867669866,NA,0.506601166717836
2000-02-01,One year,1.6106685140284027,NA,0.5069124423963326
2000-01-01,One year,1.5592515592515568,NA,0.5992624462200378
1999-12-01,One year,1.3506493506493527,NA,0.5068345876209466
1999-11-01,One year,1.0562770562770554,NA,0.4456054087277293
1999-10-01,One year,0.8829639889196765,NA,0.32272936837253413
1999-09-01,One year,0.7962610351393349,NA,0.3535198278512204
1999-08-01,One year,0.7268951194184868,NA,0.46125461254612105
1999-07-01,One year,0.6582366187424261,NA,0.5542725173210152
1999-06-01,One year,0.4851845434066906,NA,0.46210720887245404
1999-05-01,One year,0.5377276669557716,NA,0.5244485577664714
1999-04-01,One year,0.7645525629887139,NA,0.6954102920723271
1999-03-01,One year,0.5741127348643101,NA,0.7579273008507267
1999-02-01,One year,0.3999304468788106,NA,0.6960556844547388
1999-01-01,One year,0.43500957021054465,NA,0.8210689388071281
1998-12-01,One year,0.3998609179415801,NA,0.8675445391169672
1998-11-01,One year,0.46972860125261506,NA,0.977501939487968
1998-10-01,One year,0.5921281783350685,NA,1.0560646063053154
1998-09-01,One year,0.6270684549730127,NA,0.9621353196772262
1998-08-01,One year,0.6971070059254071,NA,0.9154383242823947
1998-07-01,One year,0.9089320048942423,NA,0.8853681267474486
1998-06-01,One year,1.0152284263959361,NA,0.948530555123619
1998-05-01,One year,0.9985984583041351,NA,0.8713241014470239
1998-04-01,One year,0.9472022452201353,NA,0.7630021800062207
1998-03-01,One year,0.7537248028045569,NA,0.6382316313823332
1998-02-01,One year,0.7004027315706507,NA,0.6382316313823332
1998-01-01,One year,0.6303624584135868,NA,0.5921770297646805
1997-12-01,One year,NA,NA,NA
1997-11-01,One year,NA,NA,NA
1997-10-01,One year,NA,NA,NA
1997-09-01,One year,NA,NA,NA
1997-08-01,One year,NA,NA,NA
1997-07-01,One year,NA,NA,NA
1997-06-01,One year,NA,NA,NA
1997-05-01,One year,NA,NA,NA
1997-04-01,One year,NA,NA,NA
1997-03-01,One year,NA,NA,NA
1997-02-01,One year,NA,NA,NA
1997-01-01,One year,NA,NA,NA
1996-12-01,One year,NA,NA,NA
1996-11-01,One year,NA,NA,NA
1996-10-01,One year,NA,NA,NA
1996-09-01,One year,NA,NA,NA
1996-08-01,One year,NA,NA,NA
1996-07-01,One year,NA,NA,NA
1996-06-01,One year,NA,NA,NA
1996-05-01,One year,NA,NA,NA
1996-04-01,One year,NA,NA,NA
1996-03-01,One year,NA,NA,NA
1996-02-01,One year,NA,NA,NA
1996-01-01,One year,NA,NA,NA
1995-12-01,One year,NA,NA,NA
1995-11-01,One year,NA,NA,NA
1995-10-01,One year,NA,NA,NA
1995-09-01,One year,NA,NA,NA
1995-08-01,One year,NA,NA,NA
1995-07-01,One year,NA,NA,NA
1995-06-01,One year,NA,NA,NA
1995-05-01,One year,NA,NA,NA
1995-04-01,One year,NA,NA,NA
1995-03-01,One year,NA,NA,NA
1995-02-01,One year,NA,NA,NA
1995-01-01,One year,NA,NA,NA
1994-12-01,One year,NA,NA,NA
1994-11-01,One year,NA,NA,NA
1994-10-01,One year,NA,NA,NA
1994-09-01,One year,NA,NA,NA
1994-08-01,One year,NA,NA,NA
1994-07-01,One year,NA,NA,NA
1994-06-01,One year,NA,NA,NA
1994-05-01,One year,NA,NA,NA
1994-04-01,One year,NA,NA,NA
1994-03-01,One year,NA,NA,NA
1994-02-01,One year,NA,NA,NA
1994-01-01,One year,NA,NA,NA
1993-12-01,One year,NA,NA,NA
1993-11-01,One year,NA,NA,NA
1993-10-01,One year,NA,NA,NA
1993-09-01,One year,NA,NA,NA
1993-08-01,One year,NA,NA,NA
1993-07-01,One year,NA,NA,NA
1993-06-01,One year,NA,NA,NA
1993-05-01,One year,NA,NA,NA
1993-04-01,One year,NA,NA,NA
1993-03-01,One year,NA,NA,NA
1993-02-01,One year,NA,NA,NA
1993-01-01,One year,NA,NA,NA
1992-12-01,One year,NA,NA,NA
1992-11-01,One year,NA,NA,NA
1992-10-01,One year,NA,NA,NA
1992-09-01,One year,NA,NA,NA
1992-08-01,One year,NA,NA,NA
1992-07-01,One year,NA,NA,NA
1992-06-01,One year,NA,NA,NA
1992-05-01,One year,NA,NA,NA
1992-04-01,One year,NA,NA,NA
1992-03-01,One year,NA,NA,NA
1992-02-01,One year,NA,NA,NA
1992-01-01,One year,NA,NA,NA
1991-12-01,One year,NA,NA,NA
1991-11-01,One year,NA,NA,NA
1991-10-01,One year,NA,NA,NA
1991-09-01,One year,NA,NA,NA
1991-08-01,One year,NA,NA,NA
1991-07-01,One year,NA,NA,NA
1991-06-01,One year,NA,NA,NA
1991-05-01,One year,NA,NA,NA
1991-04-01,One year,NA,NA,NA
1991-03-01,One year,NA,NA,NA
1991-02-01,One year,NA,NA,NA
1991-01-01,One year,NA,NA,NA
1990-12-01,One year,NA,NA,NA
1990-11-01,One year,NA,NA,NA
1990-10-01,One year,NA,NA,NA
1990-09-01,One year,NA,NA,NA
1990-08-01,One year,NA,NA,NA
1990-07-01,One year,NA,NA,NA
1990-06-01,One year,NA,NA,NA
1990-05-01,One year,NA,NA,NA
1990-04-01,One year,NA,NA,NA
1990-03-01,One year,NA,NA,NA
1990-02-01,One year,NA,NA,NA
1990-01-01,One year,NA,NA,NA
1989-12-01,One year,NA,NA,NA
1989-11-01,One year,NA,NA,NA
1989-10-01,One year,NA,NA,NA
1989-09-01,One year,NA,NA,NA
1989-08-01,One year,NA,NA,NA
1989-07-01,One year,NA,NA,NA
1989-06-01,One year,NA,NA,NA
1989-05-01,One year,NA,NA,NA
1989-04-01,One year,NA,NA,NA
1989-03-01,One year,NA,NA,NA
1989-02-01,One year,NA,NA,NA
1989-01-01,One year,NA,NA,NA
1988-12-01,One year,NA,NA,NA
1988-11-01,One year,NA,NA,NA
1988-10-01,One year,NA,NA,NA
1988-09-01,One year,NA,NA,NA
1988-08-01,One year,NA,NA,NA
1988-07-01,One year,NA,NA,NA
1988-06-01,One year,NA,NA,NA
1988-05-01,One year,NA,NA,NA
1988-04-01,One year,NA,NA,NA
1988-03-01,One year,NA,NA,NA
1988-02-01,One year,NA,NA,NA
1988-01-01,One year,NA,NA,NA
1987-12-01,One year,NA,NA,NA
1987-11-01,One year,NA,NA,NA
1987-10-01,One year,NA,NA,NA
1987-09-01,One year,NA,NA,NA
1987-08-01,One year,NA,NA,NA
1987-07-01,One year,NA,NA,NA
1987-06-01,One year,NA,NA,NA
1987-05-01,One year,NA,NA,NA
1987-04-01,One year,NA,NA,NA
1987-03-01,One year,NA,NA,NA
1987-02-01,One year,NA,NA,NA
1987-01-01,One year,NA,NA,NA
1986-12-01,One year,NA,NA,NA
1986-11-01,One year,NA,NA,NA
1986-10-01,One year,NA,NA,NA
1986-09-01,One year,NA,NA,NA
1986-08-01,One year,NA,NA,NA
1986-07-01,One year,NA,NA,NA
1986-06-01,One year,NA,NA,NA
1986-05-01,One year,NA,NA,NA
1986-04-01,One year,NA,NA,NA
1986-03-01,One year,NA,NA,NA
1986-02-01,One year,NA,NA,NA
1986-01-01,One year,NA,NA,NA
1985-12-01,One year,NA,NA,NA
1985-11-01,One year,NA,NA,NA
1985-10-01,One year,NA,NA,NA
1985-09-01,One year,NA,NA,NA
1985-08-01,One year,NA,NA,NA
1985-07-01,One year,NA,NA,NA
1985-06-01,One year,NA,NA,NA
1985-05-01,One year,NA,NA,NA
1985-04-01,One year,NA,NA,NA
1985-03-01,One year,NA,NA,NA
1985-02-01,One year,NA,NA,NA
1985-01-01,One year,NA,NA,NA
1984-12-01,One year,NA,NA,NA
