date,down,up,up_pc,down_pc,pi_pc,pi,pi_ma14,social media
2025-05-06,3,13,0.8125,0.1875,4.333333333333333,0.625,0.30187298506454774,0.40500779297291406
2025-05-05,5,6,0.5454545454545454,0.45454545454545453,1.2,0.09090909090909088,0.29665010643941336,0.40580666515336505
2025-05-04,4,4,0.5,0.5,1,0,0.3215029514361433,0.41947478596434307
2025-05-03,1,5,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,0.3606953504860245,0.4387996391933059
2025-05-02,11,7,0.3888888888888889,0.6111111111111112,0.6363636363636364,-0.22222222222222227,0.3424880675728593,0.43730202522234446
2025-05-01,4,11,0.7333333333333333,0.26666666666666666,2.75,0.4666666666666666,0.3896110834458752,0.46917684063242593
2025-04-30,10,21,0.6774193548387096,0.3225806451612903,2.1,0.3548387096774193,0.3958489783233213,0.4771153693220685
2025-04-29,176,406,0.697594501718213,0.3024054982817869,2.3068181818181817,0.3951890034364261,0.41708309921181996,0.49076420958381195
2025-04-28,5,8,0.6153846153846154,0.38461538461538464,1.6,0.23076923076923078,0.4192963487266677,0.5002282302596742
2025-04-27,6,10,0.625,0.375,1.6666666666666667,0.25,0.4411783968095892,0.5164058165931626
2025-04-26,2,4,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.45750324357998057,0.5306451949792476
2025-04-25,25,22,0.46808510638297873,0.5319148936170213,0.88,-0.06382978723404253,0.46966250158246897,0.5400403043743569
2025-04-24,2,12,0.8571428571428571,0.14285714285714285,6,0.7142857142857142,0.5161635831485488,0.5647159110082789
2025-04-23,4,9,0.6923076923076923,0.3076923076923077,2.25,0.3846153846153846,0.48419569815727115,0.5577183983468267
2025-04-22,149,516,0.7759398496240602,0.22406015037593985,3.4630872483221475,0.5518796992481203,0.5081426008812803,0.5621575235780311
2025-04-21,273,700,0.7194244604316546,0.2805755395683453,2.5641025641025643,0.43884892086330934,0.5149632238673167,0.5581618200334553
2025-04-20,95,326,0.7743467933491687,0.22565320665083136,3.431578947368421,0.5486935866983373,0.5174466204925429,0.556926334257942
2025-04-19,130,312,0.7058823529411765,0.29411764705882354,2.4,0.411764705882353,0.5169039279005871,0.5523989529579658
2025-04-18,207,529,0.71875,0.28125,2.5555555555555554,0.4375,0.5321159828718294,0.5515367188134935
2025-04-17,318,1108,0.7769985974754559,0.22300140252454417,3.4842767295597485,0.5539971949509117,0.5487425978189766,0.544996931846075
2025-04-16,263,1249,0.826058201058201,0.17394179894179895,4.749049429657794,0.6521164021164021,0.5583817603208158,0.5420880054094523
2025-04-15,171,425,0.7130872483221476,0.28691275167785235,2.4853801169590644,0.4261744966442953,0.564445319955804,0.5333998190833877
2025-04-14,159,528,0.7685589519650655,0.2314410480349345,3.320754716981132,0.537117903930131,0.5811601117926808,0.5271670023867727
2025-04-13,158,448,0.7392739273927392,0.2607260726072607,2.8354430379746836,0.4785478547854785,0.591633236376736,0.5200274094723245
2025-04-12,209,633,0.7517814726840855,0.24821852731591448,3.028708133971292,0.5035629453681709,0.6037871463785146,0.5110177493822279
2025-04-11,451,1734,0.7935926773455377,0.20640732265446224,3.844789356984479,0.5871853546910755,0.6104181071662451,0.50712750188071
2025-04-10,712,1230,0.6333676622039135,0.3666323377960865,1.7275280898876404,0.266735324407827,0.6132682388680089,0.4972380990207888
2025-04-09,394,2419,0.8599360113757554,0.14006398862424457,6.1395939086294415,0.7198720227515107,0.6312410985363821,0.4899515468778943
2025-04-08,335,1565,0.8236842105263158,0.1763157894736842,4.6716417910447765,0.6473684210526316,0.616172446274782,0.4636293455077666
2025-04-07,818,2290,0.7368082368082368,0.2631917631917632,2.799511002444988,0.47361647361647363,0.6013604161995938,0.4534085441782973
2025-04-06,402,1350,0.7705479452054794,0.22945205479452055,3.3582089552238803,0.5410958904109588,0.5964060480233411,0.4509774532351984
2025-04-05,440,1905,0.8123667377398721,0.18763326226012794,4.329545454545454,0.6247334754797442,0.5878939780153444,0.4417754389507306
2025-04-04,762,3860,0.8351363046300303,0.1648636953699697,5.065616797900263,0.6702726092600606,0.5709574547551578,0.43174823022665665
2025-04-03,733,3980,0.8444727349883302,0.15552726501166986,5.429740791268759,0.6889454699766604,0.5412512658731735,0.42155199463468984
2025-04-02,253,1671,0.8685031185031185,0.1314968814968815,6.604743083003952,0.7370062370062369,0.5257942504980888,0.412871043852079
2025-04-01,131,640,0.8300907911802854,0.16990920881971466,4.885496183206107,0.6601815823605708,0.5023543182109715,0.3975006349520826
2025-03-31,142,756,0.8418708240534521,0.15812917594654788,5.323943661971831,0.6837416481069043,0.47317389298086454,0.3932504523887849
2025-03-30,88,413,0.8243512974051896,0.17564870259481039,4.693181818181818,0.6487025948103793,0.4484215825679129,0.3814084551366484
2025-03-29,112,443,0.79819819819819815,0.2018018018018018,3.955357142857143,0.5963963963963963,0.41824835238594116,0.3711534881046817
2025-03-28,201,877,0.813543599257885,0.18645640074211503,4.36318407960199,0.62708719851577,0.4038368965951751,0.3635440929952866
2025-03-27,164,517,0.7591776798825257,0.24082232011747431,3.152439024390244,0.5183553597650514,0.381207959173569,0.3533035100909013
2025-03-26,124,381,0.7544554455445545,0.24554455445544554,3.0725806451612905,0.5089108910891089,0.3486619952194067,0.3508641653026067
2025-03-25,126,324,0.72,0.28,2.571428571428571,0.43999999999999995,0.31108624474075136,0.3473729557920452
2025-03-24,168,396,0.7021276595744681,0.2978723404255319,2.357142857142857,0.4042553191489362,0.305456672157001,0.34712755701903913
2025-03-23,87,214,0.7109634551495017,0.28903654485049834,2.4597701149425286,0.4219269102990033,0.3055488584470559,0.34263768179176957
2025-03-22,94,213,0.6938110749185668,0.30618892508143325,2.2659574468085104,0.3876221498371335,0.29565689988611704,0.33893512250980073
2025-03-21,170,286,0.6271929824561403,0.37280701754385964,1.6823529411764704,0.25438596491228066,0.29253900569815566,0.33675140819776944
2025-03-20,293,818,0.7362736273627363,0.26372637263726373,2.7918088737201363,0.47254725472547254,0.30185272339620633,0.3435602707635851
2025-03-19,441,1051,0.7044235924932976,0.2955764075067024,2.383219954648526,0.40884718498659517,0.2999478372060694,0.33772254413377917
2025-03-18,226,378,0.6258278145695364,0.3741721854304636,1.6725663716814159,0.2516556291390728,0.29264695169319366,0.3363181798334515
2025-03-17,228,460,0.6686046511627907,0.3313953488372093,2.017543859649123,0.3372093023255814,0.31332701179670536,0.33760025193807996
2025-03-16,212,336,0.6131386861313869,0.38686131386861317,1.5849056603773584,0.22627737226277372,0.3143953277053839,0.3326797136099235
2025-03-15,158,364,0.6973180076628352,0.30268199233716475,2.3037974683544302,0.3946360153256705,0.32405862382342215,0.3338302843515411
2025-03-14,379,720,0.6551410373066424,0.3448589626933576,1.899736147757256,0.31028207461328483,0.323251289395398,0.32663686733930464
2025-03-13,553,627,0.5313559322033898,0.46864406779661016,1.1338155515370705,0.06271186440677967,0.3253990610082336,0.3239153351687663
2025-03-12,860,831,0.4914251921939681,0.5085748078060319,0.9662790697674419,-0.01714961561206385,0.3530663353858067,0.3277546530812901
2025-03-11,474,1010,0.6805929919137467,0.3194070080862534,2.130801687763713,0.3611859838274933,0.383659666843339,0.3460836747862203
2025-03-10,343,811,0.7027729636048526,0.2972270363951473,2.3644314868804663,0.40554592720970534,0.3887984418810772,0.3386786808583153
2025-03-09,225,403,0.64171974522293,0.35828025477707004,1.7911111111111113,0.2834394904458599,0.3797265051364831,0.33469909942435533
2025-03-08,185,379,0.6719858156028369,0.3280141843971631,2.0486486486486486,0.34397163120567376,0.3822133451334843,0.32182900773260753
2025-03-07,291,655,0.6923890063424947,0.30761099365750527,2.2508591065292096,0.3847780126849894,0.3809638106973832,0.323280570354383
2025-03-06,279,728,0.7229394240317776,0.2770605759682224,2.609318996415771,0.44587884806355516,0.3852678181309638,0.2939707329050107
2025-03-05,580,1093,0.653317393903168,0.34668260609683205,1.8844827586206898,0.30663478780633596,0.375497251061489,0.2851893454741694
2025-03-04,546,1834,0.7705882352941177,0.22941176470588234,3.3589743589743595,0.5411764705882354,0.3799894079737095,0.26709524590965744
2025-03-03,344,718,0.6760828625235404,0.3239171374764595,2.087209302325581,0.35216572504708094,0.3618734920794547,0.25776751481722043
2025-03-02,196,418,0.6807817589576547,0.31921824104234525,2.13265306122449,0.36156351791530944,0.3509640995144632,0.2691948513348598
2025-03-01,185,415,0.6916666666666667,0.30833333333333335,2.243243243243243,0.3833333333333333,0.34360194487965995,0.2816441873927499
2025-02-28,282,573,0.6701754385964912,0.3298245614035088,2.031914893617021,0.3403508771929824,0.33002244528321123,0.294739425487988
2025-02-27,256,675,0.7250268528464017,0.2749731471535983,2.63671875,0.4500537056928034,0.3224316093292989,0.2971343015670746
2025-02-26,285,683,0.7055785123966942,0.2944214876033058,2.3964912280701753,0.41115702479338845,0.30244297077677357,0.2834419073161412
2025-02-25,231,584,0.7165644171779141,0.28343558282208586,2.5281385281385282,0.4331288343558282,0.3085076827291018,0.2720044811059877
2025-02-24,237,420,0.639269406392694,0.3607305936073059,1.7721518987341771,0.2785388127853881,0.2885589198355536,0.27082130845042235
2025-02-23,211,408,0.6591276252019386,0.3408723747980614,1.933649289099526,0.3182552504038772,0.2896716937122275,0.2698020651366585
2025-02-22,262,516,0.6632390745501285,0.33676092544987146,1.9694656488549618,0.3264781491002571,0.26144467033173074,0.26557866333651997
2025-02-21,366,953,0.7225170583775588,0.27748294162244125,2.6038251366120218,0.4450341167551175,0.2655973300113827,0.2686246117930235
2025-02-20,532,1008,0.6545454545454545,0.34545454545454546,1.894736842105263,0.3090909090909091,0.20267364767905752,0.2566987901628804
2025-02-19,511,1110,0.6847624922887107,0.31523750771128933,2.172211350293542,0.36952498457742133,0.19488143988684975,0.25129892686828026
2025-02-18,249,450,0.6437768240343348,0.3562231759656652,1.8072289156626506,0.28755364806866957,0.15420108384560535,0.24405398694289618
2025-02-17,283,424,0.5997171145685997,0.4002828854314003,1.498233215547703,0.19943422913719938,0.1536615375549861,0.24378421379758655
2025-02-16,251,426,0.6292466765140325,0.3707533234859675,1.697211155378486,0.25849335302806503,0.18742560315525642,0.22475680085221036
2025-02-15,238,352,0.5966101694915255,0.4033898305084746,1.4789915966386555,0.19322033898305085,0.21968642990583978,0.2194931493551763
2025-02-14,445,717,0.617039586919105,0.382960413080895,1.6112359550561797,0.23407917383820998,0.2594564056927647,0.23640194677244827
2025-02-13,78,110,0.5851063829787234,0.4148936170212766,1.4102564102564104,0.17021276595744683,0.27183699380485027,0.24512272161984144
2025-02-12,32,95,0.7480314960629921,0.25196850393700787,2.96875,0.49606299212598426,0.26444084385550876,0.23904369426421837
2025-02-11,11,15,0.5769230769230769,0.4230769230769231,1.3636363636363635,0.1538461538461538,0.23550127948287353,0.22132715883114745
2025-02-10,6,11,0.6470588235294118,0.35294117647058826,1.8333333333333333,0.29411764705882354,0.25308369706529116,0.20496308811925065
2025-02-09,7,6,0.46153846153846156,0.5384615384615384,0.8571428571428572,-0.07692307692307687,0.2499324365610894,0.22692641890611084
2025-02-08,4,9,0.6923076923076923,0.3076923076923077,2.25,0.3846153846153846,0.2697126563413092,0.23681652879622073
2025-02-07,28,11,0.28205128205128205,0.717948717948718,0.39285714285714285,-0.4358974358974359,0.27165189357466407,0.2320088364885284
2025-02-06,6,9,0.6,0.4,1.4999999999999998,0.19999999999999996,0.31072393264670317,0.2720864059778626
2025-02-05,3,2,0.4,0.6,0.6666666666666667,-0.19999999999999996,0.3077164138497107,0.27270752399028503
2025-02-04,9,16,0.64,0.36,1.777777777777778,0.28,0.33390689004018687,0.2810819082267382
2025-02-03,10,51,0.8360655737704918,0.16393442622950818,5.1000000000000005,0.6721311475409837,0.33390689004018687,0.2710819082267382
2025-02-02,10,59,0.855072463768116,0.14492753623188406,5.9,0.7101449275362319,0.2620879985491642,0.26047008152884593
2025-02-01,4,28,0.875,0.125,7,0.75,0.21929986880451274,0.25296490554540907
2025-01-31,8,19,0.7037037037037037,0.2962962962962963,2.375,0.40740740740740744,0.2133474878521318,0.2301474452279487
2025-01-30,7,8,0.5333333333333333,0.4666666666666667,1.1428571428571428,0.06666666666666665,0.21840844943483254,0.22988289496339848
2025-01-29,10,12,0.5454545454545454,0.45454545454545453,1.2,0.09090909090909088,0.2136465446729278,0.2275019425824461
2025-01-28,6,14,0.7,0.3,2.3333333333333335,0.39999999999999997,0.2071530381794213,0.23139804647854997
2025-01-27,6,10,0.625,0.375,1.6666666666666667,0.25,0.15684247917321012,0.2463331114136149
2025-01-26,8,12,0.6,0.4,1.4999999999999998,0.19999999999999996,0.2039204012511322,0.26518231776282125
2025-01-25,5,12,0.7058823529411765,0.29411764705882354,2.4,0.411764705882353,0.20392040125113223,0.26314150143629067
2025-01-24,8,10,0.5555555555555556,0.4444444444444444,1.2500000000000002,0.11111111111111116,0.19236577940239272,0.2752213333690638
2025-01-23,8,11,0.5789473684210527,0.42105263157894735,1.3750000000000002,0.1578947368421053,0.233448879309022,0.28748684563457605
2025-01-22,10,14,0.5833333333333334,0.4166666666666667,1.4000000000000001,0.16666666666666669,0.2376986341308592,0.293752509794977
2025-01-21,9,16,0.64,0.36,1.777777777777778,0.28,0.2282569264132894,0.27589536693783423
2025-01-20,10,5,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.2082569264132894,0.2658953669378342
2025-01-19,4,5,0.5555555555555556,0.4444444444444444,1.2500000000000002,0.11111111111111116,0.2588521645085275,0.26955837060083787
2025-01-18,1,5,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,0.2866299422863053,0.2893996404421077
2025-01-17,6,17,0.7391304347826086,0.2608695652173913,2.833333333333333,0.47826086956521735,0.2469474026037656,0.2854313864738537
2025-01-16,5,5,0.5,0.5,1,0,0.24135734049196436,0.27159739437899205
2025-01-15,27,27,0.5,0.5,1,0,0.24135734049196436,0.29082816360976127
2025-01-14,15,8,0.34782608695652173,0.6521739130434783,0.5333333333333333,-0.30434782608695654,0.2556430547776786,0.3100589328405305
2025-01-13,1,21,0.9545454545454546,0.045454545454545456,21,0.9090909090909092,0.3358237436540197,0.3306687577981816
2025-01-12,4,6,0.6,0.4,1.4999999999999998,0.19999999999999996,0.32644423427451036,0.29373693961636343
2025-01-11,3,5,0.625,0.375,1.6666666666666667,0.25,0.32236260162144914,0.30351137570658887
2025-01-10,8,43,0.8431372549019608,0.1568627450980392,5.375,0.6862745098039216,0.35807688733573484,0.29855105824627143
2025-01-09,9,14,0.6086956521739131,0.391304347826087,1.5555555555555556,0.2173913043478261,0.34152481196012996,0.28118411146755995
2025-01-08,14,15,0.5172413793103449,0.4827586206896552,1.0714285714285714,0.03448275862068967,0.34980638545909487,0.2871564000485442
2025-01-07,5,5,0.5,0.5,1,0,0.3235338074623789,0.29168524161854265
2025-01-06,5,11,0.6875,0.3125,2.2,0.375,0.3235338074623789,0.3016852416185426
2025-01-05,1,3,0.75,0.25,3,0.5,0.28026457669314814,0.3041654003487014
2025-01-04,4,5,0.5555555555555556,0.4444444444444444,1.2500000000000002,0.11111111111111116,0.29216933859791,0.3077368289201298
2025-01-03,3,7,0.7,0.3,2.3333333333333335,0.39999999999999997,0.32391537034394174,0.32360984479314575
2025-01-02,4,4,0.5,0.5,1,0,0.30183744826601966,0.32078057978548447
2025-01-01,2,3,0.6,0.4,1.4999999999999998,0.19999999999999996,0.3402989867275581,0.3331182943926185
2024-12-31,1,10,0.9090909090909091,0.09090909090909091,10,0.8181818181818181,0.36447481090338224,NA
2024-12-30,1,8,0.8888888888888888,0.1111111111111111,8,0.7777777777777777,0.3255137719423433,NA
2024-12-29,3,4,0.5714285714285714,0.42857142857142855,1.3333333333333333,0.14285714285714285,0.26102964495821634,NA
2024-12-28,1,7,0.875,0.125,7,0.75,0.28466014979172877,NA
2024-12-27,3,8,0.7272727272727273,0.2727272727272727,2.666666666666667,0.4545454545454546,0.2390252291568081,NA
2024-12-26,2,4,0.6666666666666666,0.3333333333333333,2,0.3333333333333333,0.22084341097498994,NA
2024-12-25,4,2,0.3333333333333333,0.6666666666666666,0.5,-0.3333333333333333,0.22450641463799362,NA
2024-12-24,2,2,0.5,0.5,1,0,0.2598366757747063,NA
2024-12-23,8,5,0.38461538461538464,0.6153846153846154,0.625,-0.23076923076923078,0.27983667577470633,NA
2024-12-22,1,5,0.8333333333333334,0.16666666666666666,5.000000000000001,0.6666666666666667,0.32806622400425456,NA
2024-12-21,2,7,0.7777777777777778,0.2222222222222222,3.5000000000000004,0.5555555555555556,0.32330431924234976,NA
2024-12-20,15,18,0.5454545454545454,0.45454545454545453,1.2,0.09090909090909088,0.3233043192423498,NA
2024-12-19,6,20,0.7692307692307693,0.23076923076923078,3.3333333333333335,0.5384615384615385,0.34118087526798513,NA
2024-12-18,3,10,0.7692307692307693,0.23076923076923078,3.3333333333333335,0.5384615384615385,0.3247408200018557,NA
2024-12-17,8,14,0.6363636363636364,0.36363636363636365,1.75,0.2727272727272727,NA,NA
2024-12-16,9,7,0.4375,0.5625,0.7777777777777778,-0.125,NA,NA
2024-12-15,5,14,0.7368421052631579,0.2631578947368421,2.8,0.47368421052631576,NA,NA
2024-12-14,8,10,0.5555555555555556,0.4444444444444444,1.2500000000000002,0.11111111111111116,NA,NA
2024-12-13,12,18,0.6,0.4,1.4999999999999998,0.19999999999999996,NA,NA
2024-12-12,8,18,0.6923076923076923,0.3076923076923077,2.25,0.3846153846153846,NA,NA
2024-12-11,26,36,0.5806451612903226,0.41935483870967744,1.3846153846153846,0.16129032258064518,NA,NA
2024-12-10,9,16,0.64,0.36,1.777777777777778,0.28,NA,NA
2024-12-09,5,13,0.7222222222222222,0.2777777777777778,2.5999999999999996,0.4444444444444444,NA,NA
2024-12-08,1,4,0.8,0.2,4,0.6000000000000001,NA,NA
2024-12-07,2,7,0.7777777777777778,0.2222222222222222,3.5000000000000004,0.5555555555555556,NA,NA
2024-12-06,1,NA,NA,NA,NA,NA,NA,NA
2024-12-01,NA,1,NA,NA,NA,NA,NA,NA
