geo,Month,Central estimate,bottom,lower_band,central_band,upper_band,Long run,commentary_central,commentary_higher,commentary_lower
US,2027-03-01,,1.5,1,1.5,1,3.25,"Interest rates converge on a rate similar to the long term trend growth of the US economy plus inflation, although the path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario.",Strong growth or a growing lack of confidence in US public finances requires a higher neutral interest rate. Strong growth because plentiful potential alternative investments allows savers to demand higher returns and weak public finances because government needs to attract more savings.,"Weak growth and persistently low generates few outside options for savings, helping the longer-term interest rate to fall to low levels."
Eurozone,2024-10-01,3.5,3.25,0.25,0,0.25,,"We expect the ECB to hold in October rather than cut for a second consecutive meeting. The data dependent ECB is keen to ease policy, but will move slow to give itself room in case incoming inflation and wage data surprises.",Wage and inflation data do not improve sufficiently for the ECB to justify a second cut in rates in 2024.,Sharp weakness in labour market and reduction in inflation could lead the ECB to cut for a third time in October.
Eurozone,2024-11-01,,3,0.375,0,0.375,,,,
Eurozone,2024-12-01,3.25,2.75,0.5,0,0.5,,"We still expect the ECB to cut twice more by the end of the year, bringing the deposit rate down by 3.25%. Inflation is still expected to be above target by this point, economic growth and labour markets have been more resilient than expected, but the ECB will proceed as it remains comfortable in its inflation forecast (conditioned on market expectations of 3 cuts total in 2024) showing inflation falling back to target in 2026.",ECB policymakers move slower on fears of insufficient progress on inflation.,Euro area activity slows down significantly further because of weakening demand
Eurozone,2025-01-01,,2.66666666666667,0.458333333333333,0.0416666666666667,0.541666666666667,,,,
Eurozone,2025-02-01,,2.58333333333333,0.416666666666667,0.0833333333333333,0.583333333333333,,,,
Eurozone,2025-03-01,,2.5,0.375,0.125,0.625,,,,
Eurozone,2025-04-01,,2.41666666666667,0.333333333333333,0.166666666666667,0.666666666666667,,,,
Eurozone,2025-05-01,,2.33333333333333,0.291666666666667,0.208333333333333,0.708333333333333,,,,
Eurozone,2025-06-01,2.625,2.25,0.25,0.25,0.75,,"The ECB continues to cautiously reduce rates towards neutral in the first half of 2025, cutting 1 or 2 more times.",ECB policymakers move slower on fears of insufficient progress on inflation.,Euro area activity slows down significantly further because of weakening demand
Eurozone,2025-07-01,,2.16666666666667,0.25,0.291666666666667,0.75,,,,
Eurozone,2025-08-01,,2.08333333333333,0.25,0.333333333333333,0.75,,,,
Eurozone,2025-09-01,,2,0.25,0.375,0.75,,,,
Eurozone,2025-10-01,,1.91666666666667,0.25,0.416666666666667,0.75,,,,
Eurozone,2025-11-01,,1.83333333333333,0.25,0.458333333333333,0.75,,,,
Eurozone,2025-12-01,2.25,1.75,0.25,0.5,0.75,,The ECB will cut four times in 2025 altogether reaching a neutral rate during the year.,Concerns about remaining inflationary pressure keep interest rates high along with a reluctance on the part of the ECB to reduce rates significantly.,"The Eurozone economy weakens significantly, requiring the ECB to move into a zone that begins to stimulate demand."
Eurozone,2026-01-01,,1.625,0.333333333333333,0.5,0.791666666666667,,,,
Eurozone,2026-02-01,,1.5,0.416666666666667,0.5,0.833333333333333,,,,
Eurozone,2026-03-01,,1.375,0.5,0.5,0.875,,,,
Eurozone,2026-04-01,,1.25,0.583333333333333,0.5,0.916666666666667,,,,
Eurozone,2026-05-01,,1.125,0.666666666666667,0.5,0.958333333333333,,,,
Eurozone,2026-06-01,2,1,0.75,0.5,1,,A continuation of monetary easing in the range of neutral rates.,Concerns about remaining inflationary pressure keep interest rates high along with a reluctance on the part of the ECB to reduce rates significantly.,"The Eurozone economy weakens significantly, requiring the ECB to move into a zone that begins to stimulate demand."
Eurozone,2026-07-01,,1,0.75,0.5,1,,,,
Eurozone,2026-08-01,,1,0.75,0.5,1,,,,
Eurozone,2026-09-01,,1,0.75,0.5,1,,,,
Eurozone,2026-10-01,,1,0.75,0.5,1,,,,
Eurozone,2026-11-01,,1,0.75,0.5,1,,,,
Eurozone,2026-12-01,2,1,0.75,0.5,1,2,A continuation of monetary easing in the range of neutral rates.,Concerns about remaining inflationary pressure keep interest rates high along with a reluctance on the part of the ECB to reduce rates significantly.,"The Eurozone economy weakens significantly, requiring the ECB to move into a zone that begins to stimulate demand."
Eurozone,2027-01-01,,,,,,,,,
Eurozone,2027-02-01,,,,,,,,,
Eurozone,2027-03-01,,0.5,1,1,1,2,"Interest rates converge on a rate similar to the expected inflation rate and lower than nominal GDP, due to stronger public finances and lower potential growth rates. The path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario",Stronger growth or a growing lack of confidence in Eurozone public finances would require a higher neutral interest rate. Strong growth because plentiful potential alternative investments allows savers to demand higher returns and weak public finances because government needs to attract more savings,"Weak growth and persistently low investment generates few outside options for savings, helping the longer-term interest rate to fall to low levels."
UK,2024-11-01,4.75,4.5,0.25,0,0.25,,"The BoE delivers a second rate cut in November, coinciding with its latest forecasts showing continued disinflation",Lingering inflationary pressure and a persistence in high wage increases prevents a second rate cut in November,The MPC cuts in September and November as it reacts to a sharp slowdown of economic growth
UK,2024-12-01,4.75,4.5,0.25,0,0.25,,"We expect the BoE to hold in December, having cut twice in total by the end of 2024 in line with the stated ‘gradual approach’.",MPC members move more slowly because services inflation and wage pressures remain elevated.,"UK activity slows significantly over the final quarter of the year, requiring a more aggressive programme of cuts."
UK,2025-01-01,,4.33333333333333,0.291666666666667,0.0833333333333333,0.25,,,,
UK,2025-02-01,,4.16666666666667,0.333333333333333,0.166666666666667,0.25,,,,
UK,2025-03-01,,4,0.375,0.25,0.25,,,,
UK,2025-04-01,,3.83333333333333,0.416666666666667,0.333333333333333,0.25,,,,
UK,2025-05-01,,3.66666666666667,0.458333333333333,0.416666666666667,0.25,,,,
UK,2025-06-01,4.25,3.5,0.5,0.5,0.25,,The BoE will deliver two more cuts by the middle of 2025 as inflation returns sustainably to target and wage pressures cool.,Persistent wage and service price pressures see rate-setters adopt a more cautious pace of easing.,The UK economy weakens in 2025 as the MPC stimulate demand by lowering interest rates more rapidly.
UK,2025-07-01,,3.33333333333333,0.625,0.458333333333333,0.333333333333333,,,,
UK,2025-08-01,,3.16666666666667,0.75,0.416666666666667,0.416666666666667,,,,
UK,2025-09-01,,3,0.875,0.375,0.5,,,,
UK,2025-10-01,,2.83333333333333,1,0.333333333333333,0.583333333333333,,,,
UK,2025-11-01,,2.66666666666667,1.125,0.291666666666667,0.666666666666667,,,,
UK,2025-12-01,3.875,2.5,1.25,0.25,0.75,,The BoE will deliver three or four cuts in 2025 as it eases policy gradually towards a more neutral rate.,Concerns about remaining inflationary pressure leaves the MPC reluctant to significantly relax its stance.,"The UK economy weakens significantly, requiring the BoE to stimulate demand."
UK,2026-01-01,,2.41666666666667,1.20833333333333,0.291666666666667,0.791666666666667,,,,
UK,2026-02-01,,2.33333333333333,1.16666666666667,0.333333333333333,0.833333333333333,,,,
UK,2026-03-01,,2.25,1.125,0.375,0.875,,,,
UK,2026-04-01,,2.16666666666667,1.08333333333333,0.416666666666667,0.916666666666667,,,,
UK,2026-05-01,,2.08333333333333,1.04166666666667,0.458333333333333,0.958333333333333,,,,
UK,2026-06-01,3.25,2,1,0.5,1,,The BoE delivers two more cuts by mid-2026 as interest rates converge towards neutral levels.,Ongoing strong wage demands and the resulting higher demand mean fewer rate cuts from the MPC,"A weak economic outlook sees the MPC cut rates close to, or even below, the neutral rate."
UK,2026-07-01,,2,0.958333333333333,0.5,1.04166666666667,,,,
UK,2026-08-01,,2,0.916666666666667,0.5,1.08333333333333,,,,
UK,2026-09-01,,2,0.875,0.5,1.125,,,,
UK,2026-10-01,,2,0.833333333333333,0.5,1.16666666666667,,,,
UK,2026-11-01,,2,0.791666666666667,0.5,1.20833333333333,,,,
UK,2026-12-01,3,2,0.75,0.5,1.25,3,"The BoE contnues to gradually ease rates by end 2026, converging towards neutral levels.",Ongoing strong wage demands and the resulting higher demand mean fewer rate cuts from the MPC,"A weak economic outlook sees the MPC cut rates close to, or even below, the neutral rate."
UK,2027-01-01,,,,,,,,,
UK,2027-02-01,,,,,,,,,
UK,2027-03-01,,1.25,1,1,1.25,2.75,"Interest rates converge on a rate similar to the expected inflation rate and lower than nominal GDP, due to stronger public finances and lower potential growth rates. The path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario.",Stronger growth or a growing lack of confidence in UK public finances would require a higher neutral interest rate. Strong growth because plentiful potential alternative investments allow savers to demand higher returns and weak public finances because government needs to attract more savings.,"Weak growth and persistently low investment generates few outside options for savings, helping the longer-term interest rate to fall to low levels."
Japan,2024-10-01,0.45,0.25,0.15,0.1,0.25,,"The BoJ delivers another full-sized hike, continuing the process of normalization.","The BoJ regains confidence to deliver am earlier hike along with its latest forecasts, putting the market difficulties of the summer aside",BoJ holds rates at 0.25% to the end of the year as it balances yen weakness and a lacklustre economy
Japan,2024-11-01,,0.25,0.15,0.1,0.25,,,,
Japan,2024-12-01,0.45,0.25,0.15,0.1,0.25,,"The BoJ holds rates until the end of the year, continuing the process of normalisation.",The BoJ is forced to hike in large increments as a result of excessive yen weakness and economic strength,BoJ holds rates at 0.25% to the end of the year as it balances yen weakness and a lacklustre economy
Japan,2025-01-01,,0.25,0.183333333333333,0.108333333333333,0.25,,,,
Japan,2025-02-01,,0.25,0.216666666666667,0.116666666666667,0.25,,,,
Japan,2025-03-01,,0.25,0.25,0.125,0.25,,,,
Japan,2025-04-01,,0.25,0.283333333333333,0.133333333333333,0.25,,,,
Japan,2025-05-01,,0.25,0.316666666666667,0.141666666666667,0.25,,,,
Japan,2025-06-01,0.675,0.25,0.35,0.15,0.25,,The BoJ makes further progress on policy normalization with an additional 25bps hike.,The BoJ is forced to hike in large increments as a result of excessive yen weakness and economic strength,BoJ is unable to raise rates again on fears that inflation has not sufficiently normalised
Japan,2025-07-01,,0.25,0.383333333333333,0.158333333333333,0.291666666666667,,,,
Japan,2025-08-01,,0.25,0.416666666666667,0.166666666666667,0.333333333333333,,,,
Japan,2025-09-01,,0.25,0.45,0.175,0.375,,,,
Japan,2025-10-01,,0.25,0.483333333333333,0.183333333333333,0.416666666666667,,,,
Japan,2025-11-01,,0.25,0.516666666666667,0.191666666666667,0.458333333333333,,,,
Japan,2025-12-01,0.9,0.25,0.55,0.2,0.5,,The BoJ makes further progress on policy normalization with two additional 25bps hikes.,The BoJ is forced to hike in large increments as a result of excessive yen weakness and economic strength,The BoJ is forced to pause earlier than expected as inflationary dynamics stall.
Japan,2026-01-01,,0.208333333333333,0.625,0.208333333333333,0.5,,,,
Japan,2026-02-01,,0.166666666666667,0.7,0.216666666666667,0.5,,,,
Japan,2026-03-01,,0.125,0.775,0.225,0.5,,,,
Japan,2026-04-01,,0.0833333333333333,0.85,0.233333333333333,0.5,,,,
Japan,2026-05-01,,0.0416666666666667,0.925,0.241666666666667,0.5,,,,
Japan,2026-06-01,1.125,0,1,0.25,0.5,,,Normalisation in the Japanese economy continues with interest rates rising to levels in other advanced economies,The BoJ is forced to pause earlier than expected as inflationary dynamics stall.
Japan,2026-07-01,,0,1,0.25,0.5,,,,
Japan,2026-08-01,,0,1,0.25,0.5,,,,
Japan,2026-09-01,,0,1,0.25,0.5,,,,
Japan,2026-10-01,,0,1,0.25,0.5,,,,
Japan,2026-11-01,,0,1,0.25,0.5,,,,
Japan,2026-12-01,1.125,0,1,0.25,0.5,1.125,,Normalisation in the Japanese economy continues with interest rates rising to levels in other advanced economies,The BoJ is forced to pause earlier than expected as inflationary dynamics stall.
Japan,2027-01-01,,,,,,,,,
Japan,2027-02-01,,,,,,,,,
Japan,2027-03-01,,0,0.75,1,1,1.25,"Interest rates converge on a relatively low neutral rate similar to the very long term JGB yield. The rate is low given Japan’s long history of difficulties in sufficiently raising inflation rates, which we expect to continue, albeit with less of a struggle than in the 2000s. The path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario",A successful emergence from decades of weak growth and inflation would require higher neutral interest rates. A clear exit from below target inflation would need higher nominal rates to keep the same longer-term monetary policy stance,"Japan falls back into its low inflation trap, failing to generate domestic inflation and wage growth."
