date,ref_area,Negotiated wages,Unit labour costs,Compensation per employee,Wages & salaries,Indeed wage growth
2020-05-01,FI,NA,NA,NA,NA,NA
2020-04-01,FI,NA,NA,NA,NA,NA
2020-03-01,FI,NA,7.448326481750274,3.0204623296181317,2.6481769483324693,NA
2020-02-01,FI,NA,NA,NA,NA,NA
2020-01-01,FI,NA,NA,NA,NA,NA
2019-12-01,FI,NA,3.928707210391936,1.8931950427909197,2.5118216129452082,NA
2019-11-01,FI,NA,NA,NA,NA,NA
2019-10-01,FI,NA,NA,NA,NA,NA
2019-09-01,FI,NA,3.5378173402704403,1.853516181391801,3.520879120879121,NA
2019-08-01,FI,NA,NA,NA,NA,NA
2019-07-01,FI,NA,NA,NA,NA,NA
2019-06-01,FI,NA,3.183594153514371,1.8187808245243222,4.427962337893054,NA
2019-05-01,FI,NA,NA,NA,NA,NA
2019-04-01,FI,NA,NA,NA,NA,NA
2019-03-01,FI,NA,1.3600543882204397,1.5426827054101264,3.9752054979113325,NA
2019-02-01,FI,NA,NA,NA,NA,NA
2019-01-01,FI,NA,NA,NA,NA,NA
2025-12-01,FR,NA,NA,NA,NA,1.4128326
2025-11-01,FR,NA,NA,NA,NA,1.7248893
2025-10-01,FR,NA,NA,NA,NA,1.9481154
2025-09-01,FR,NA,NA,NA,NA,1.9444403
2025-08-01,FR,NA,NA,NA,NA,1.8427453999999999
2025-07-01,FR,NA,NA,NA,NA,1.8353123
2025-06-01,FR,NA,NA,NA,NA,1.8687474
2025-05-01,FR,NA,NA,NA,NA,1.8878397000000002
2025-04-01,FR,NA,NA,NA,NA,1.8575955000000002
2025-03-01,FR,NA,NA,NA,NA,1.6555800999999999
2025-02-01,FR,NA,NA,NA,NA,1.7961537
2025-01-01,FR,NA,NA,NA,NA,1.8599713
2024-12-01,FR,NA,NA,NA,NA,1.974896
2024-11-01,FR,NA,NA,NA,NA,1.7692407000000001
2024-10-01,FR,NA,NA,NA,NA,1.7091721
2024-09-01,FR,NA,NA,NA,NA,1.8043737
2024-08-01,FR,NA,NA,NA,NA,1.9075983
2024-07-01,FR,NA,NA,NA,NA,1.9540621
2024-06-01,FR,NA,NA,NA,NA,2.2550572
2024-05-01,FR,NA,NA,NA,NA,2.7566838
2024-04-01,FR,NA,NA,NA,NA,3.2017784000000002
2024-03-01,FR,NA,NA,NA,NA,3.3595202
2024-02-01,FR,NA,NA,NA,NA,3.4722247
2024-01-01,FR,NA,NA,NA,NA,3.6425147
2023-12-01,FR,NA,NA,NA,NA,3.7531575
2023-11-01,FR,NA,NA,NA,NA,3.8156879
2023-10-01,FR,NA,NA,NA,NA,3.8679063
2023-09-01,FR,NA,NA,NA,NA,4.1426261
2023-08-01,FR,NA,NA,NA,NA,4.3704364
2023-07-01,FR,NA,NA,NA,NA,4.5762813
2023-06-01,FR,NA,NA,NA,NA,4.5007256
2023-05-01,FR,NA,NA,NA,NA,4.4231222
2023-04-01,FR,NA,NA,NA,NA,4.3644891
2023-03-01,FR,NA,NA,NA,NA,4.3521254
2023-02-01,FR,NA,NA,NA,NA,4.395961000000001
2023-01-01,FR,NA,NA,NA,NA,4.4911957000000005
2022-12-01,FR,NA,NA,NA,NA,4.686503699999999
2022-11-01,FR,NA,NA,NA,NA,4.7620201
2022-10-01,FR,NA,NA,NA,NA,4.9977525
2022-09-01,FR,NA,NA,NA,NA,4.7755157
2022-08-01,FR,NA,NA,NA,NA,4.7453498
2022-07-01,FR,NA,NA,NA,NA,4.5775384
2022-06-01,FR,NA,NA,NA,NA,4.3449253
2022-05-01,FR,NA,NA,NA,NA,3.8575147999999997
2022-04-01,FR,NA,NA,NA,NA,3.3174913999999998
2022-03-01,FR,NA,NA,NA,NA,3.2452522
2022-02-01,FR,NA,NA,NA,NA,3.2041536
2022-01-01,FR,NA,NA,NA,NA,3.0487062999999996
2021-12-01,FR,NA,NA,NA,NA,2.9582995
2021-11-01,FR,NA,NA,NA,NA,2.6382711999999997
2021-10-01,FR,NA,NA,NA,NA,2.1399883
2021-09-01,FR,NA,NA,NA,NA,1.6314051
2021-08-01,FR,NA,NA,NA,NA,1.3634218
2021-07-01,FR,NA,NA,NA,NA,1.2409466
2021-06-01,FR,NA,NA,NA,NA,1.0428371
2021-05-01,FR,NA,NA,NA,NA,0.9657254000000001
2021-04-01,FR,NA,NA,NA,NA,1.0214398
2021-03-01,FR,NA,NA,NA,NA,1.1820245999999999
2021-02-01,FR,NA,NA,NA,NA,1.2520102
2021-01-01,FR,NA,NA,NA,NA,1.3017288999999999
2020-12-01,FR,NA,NA,NA,NA,1.3684763
2020-11-01,FR,NA,NA,NA,NA,1.3607733
2020-10-01,FR,NA,NA,NA,NA,1.3257348
2020-09-01,FR,NA,NA,NA,NA,1.2047183
2020-08-01,FR,NA,NA,NA,NA,1.1774731
2020-07-01,FR,NA,NA,NA,NA,1.1781296
2020-06-01,FR,NA,NA,NA,NA,1.4645131
2020-05-01,FR,NA,NA,NA,NA,1.4834496000000001
2020-04-01,FR,NA,NA,NA,NA,1.4827931
2020-03-01,FR,NA,NA,NA,NA,1.1880038000000002
2020-02-01,FR,NA,NA,NA,NA,1.2952721
2020-01-01,FR,NA,NA,NA,NA,1.4893553
2019-12-01,FR,NA,NA,NA,NA,1.632558
2019-11-01,FR,NA,NA,NA,NA,1.632558
2019-10-01,FR,NA,NA,NA,NA,1.5457432
2019-09-01,FR,NA,NA,NA,NA,1.5182147
2019-08-01,FR,NA,NA,NA,NA,1.5182147
2019-07-01,FR,NA,NA,NA,NA,1.5182147
2019-06-01,FR,NA,NA,NA,NA,1.5010978
2019-05-01,FR,NA,NA,NA,NA,1.5010978
2019-04-01,FR,NA,NA,NA,NA,1.5010978
2019-03-01,FR,NA,NA,NA,NA,1.5182147
2019-02-01,FR,NA,NA,NA,NA,NA
2019-01-01,FR,NA,NA,NA,NA,NA
2025-12-01,GR,NA,NA,NA,NA,NA
2025-11-01,GR,NA,NA,NA,NA,NA
2025-10-01,GR,NA,NA,NA,NA,NA
2025-09-01,GR,NA,NA,NA,7.654249464732482,NA
2025-08-01,GR,NA,NA,NA,NA,NA
2025-07-01,GR,NA,NA,NA,NA,NA
2025-06-01,GR,NA,NA,NA,7.173384425155479,NA
2025-05-01,GR,NA,NA,NA,NA,NA
2025-04-01,GR,NA,NA,NA,NA,NA
2025-03-01,GR,NA,NA,NA,7.237441507132729,NA
2025-02-01,GR,NA,NA,NA,NA,NA
2025-01-01,GR,NA,NA,NA,NA,NA
2024-12-01,GR,NA,NA,NA,7.562548676001487,NA
2024-11-01,GR,NA,NA,NA,NA,NA
2024-10-01,GR,NA,NA,NA,NA,NA
2024-09-01,GR,NA,NA,NA,6.8187146765019495,NA
2024-08-01,GR,NA,NA,NA,NA,NA
2024-07-01,GR,NA,NA,NA,NA,NA
2024-06-01,GR,NA,NA,NA,7.421852426212978,NA
2024-05-01,GR,NA,NA,NA,NA,NA
2024-04-01,GR,NA,NA,NA,NA,NA
2024-03-01,GR,NA,NA,NA,7.254773849491243,NA
2024-02-01,GR,NA,NA,NA,NA,NA
2024-01-01,GR,NA,NA,NA,NA,NA
2023-12-01,GR,NA,NA,NA,6.0240784594838335,NA
2023-11-01,GR,NA,NA,NA,NA,NA
2023-10-01,GR,NA,NA,NA,NA,NA
2023-09-01,GR,NA,NA,NA,5.824934880993543,NA
2023-08-01,GR,NA,NA,NA,NA,NA
2023-07-01,GR,NA,NA,NA,NA,NA
2023-06-01,GR,NA,NA,NA,6.949256250227526,NA
2023-05-01,GR,NA,NA,NA,NA,NA
2023-04-01,GR,NA,NA,NA,NA,NA
2023-03-01,GR,NA,NA,NA,6.150413454929645,NA
2023-02-01,GR,NA,NA,NA,NA,NA
2023-01-01,GR,NA,NA,NA,NA,NA
2022-12-01,GR,NA,NA,NA,5.89832949390323,NA
2022-11-01,GR,NA,NA,NA,NA,NA
2022-10-01,GR,NA,NA,NA,NA,NA
2022-09-01,GR,NA,NA,NA,8.023798261232448,NA
2022-08-01,GR,NA,NA,NA,NA,NA
2022-07-01,GR,NA,NA,NA,NA,NA
2022-06-01,GR,NA,NA,NA,7.294053299692862,NA
2022-05-01,GR,NA,NA,NA,NA,NA
2022-04-01,GR,NA,NA,NA,NA,NA
2022-03-01,GR,NA,NA,NA,9.303465922132743,NA
2022-02-01,GR,NA,NA,NA,NA,NA
2022-01-01,GR,NA,NA,NA,NA,NA
2021-12-01,GR,NA,NA,NA,11.542595558549861,NA
2021-11-01,GR,NA,NA,NA,NA,NA
2021-10-01,GR,NA,NA,NA,NA,NA
2021-09-01,GR,NA,NA,NA,9.907337775452852,NA
2021-08-01,GR,NA,NA,NA,NA,NA
2021-07-01,GR,NA,NA,NA,NA,NA
2021-06-01,GR,NA,NA,NA,10.137320108400688,NA
2021-05-01,GR,NA,NA,NA,NA,NA
2021-04-01,GR,NA,NA,NA,NA,NA
2021-03-01,GR,NA,NA,NA,-0.9991784714552597,NA
2021-02-01,GR,NA,NA,NA,NA,NA
2021-01-01,GR,NA,NA,NA,NA,NA
2020-12-01,GR,NA,NA,NA,-2.985605258808425,NA
2020-11-01,GR,NA,NA,NA,NA,NA
2020-10-01,GR,NA,NA,NA,NA,NA
2020-09-01,GR,NA,NA,NA,-5.321928294683,NA
2020-08-01,GR,NA,NA,NA,NA,NA
2020-07-01,GR,NA,NA,NA,NA,NA
2020-06-01,GR,NA,NA,NA,-8.391353890483307,NA
2020-05-01,GR,NA,NA,NA,NA,NA
2020-04-01,GR,NA,NA,NA,NA,NA
2020-03-01,GR,NA,NA,NA,0.3325512554562031,NA
2020-02-01,GR,NA,NA,NA,NA,NA
2020-01-01,GR,NA,NA,NA,NA,NA
2019-12-01,GR,NA,NA,NA,1.4518644385056905,NA
2019-11-01,GR,NA,NA,NA,NA,NA
2019-10-01,GR,NA,NA,NA,NA,NA
2019-09-01,GR,NA,NA,NA,3.3773114144555962,NA
2019-08-01,GR,NA,NA,NA,NA,NA
2019-07-01,GR,NA,NA,NA,NA,NA
2019-06-01,GR,NA,NA,NA,4.260899284422362,NA
2019-05-01,GR,NA,NA,NA,NA,NA
2019-04-01,GR,NA,NA,NA,NA,NA
2019-03-01,GR,NA,NA,NA,3.9474085427911905,NA
2019-02-01,GR,NA,NA,NA,NA,NA
2019-01-01,GR,NA,NA,NA,NA,NA
2025-12-01,HR,NA,NA,NA,NA,NA
2025-11-01,HR,NA,NA,NA,NA,NA
2025-10-01,HR,NA,NA,NA,NA,NA
2025-09-01,HR,NA,4.972506762496727,9.271456960089939,11.558609856446749,NA
2025-08-01,HR,NA,NA,NA,NA,NA
2025-07-01,HR,NA,NA,NA,NA,NA
2025-06-01,HR,NA,7.118353486843314,11.490191300662156,12.221849600334991,NA
2025-05-01,HR,NA,NA,NA,NA,NA
2025-04-01,HR,NA,NA,NA,NA,NA
2025-03-01,HR,NA,15.546620981987362,13.69813431455168,16.151663849333715,NA
2025-02-01,HR,NA,NA,NA,NA,NA
2025-01-01,HR,NA,NA,NA,NA,NA
2024-12-01,HR,NA,14.466450301090441,11.077986286619417,15.011136549925878,NA
2024-11-01,HR,NA,NA,NA,NA,NA
2024-10-01,HR,NA,NA,NA,NA,NA
2024-09-01,HR,NA,16.751352715277267,8.2810478662463,15.073854605971546,NA
2024-08-01,HR,NA,NA,NA,NA,NA
2024-07-01,HR,NA,NA,NA,NA,NA
2024-06-01,HR,NA,19.932011856045897,9.706202947948029,16.414883712840485,NA
2024-05-01,HR,NA,NA,NA,NA,NA
2024-04-01,HR,NA,NA,NA,NA,NA
2024-03-01,HR,NA,13.605808991343832,7.0350880093584856,15.086093590970748,NA
2024-02-01,HR,NA,NA,NA,NA,NA
2024-01-01,HR,NA,NA,NA,NA,NA
2023-12-01,HR,NA,15.142308179210366,11.757125200942305,15.71176490219627,NA
2023-11-01,HR,NA,NA,NA,NA,NA
2023-10-01,HR,NA,NA,NA,NA,NA
2023-09-01,HR,NA,17.92573921993726,14.260202653416876,16.415719920686527,NA
2023-08-01,HR,NA,NA,NA,NA,NA
2023-07-01,HR,NA,NA,NA,NA,NA
2023-06-01,HR,NA,10.006472909443367,13.023303879052117,16.123698136733424,NA
2023-05-01,HR,NA,NA,NA,NA,NA
2023-04-01,HR,NA,NA,NA,NA,NA
2023-03-01,HR,NA,6.792989961253265,15.14067551306253,15.768057332725041,NA
2023-02-01,HR,NA,NA,NA,NA,NA
2023-01-01,HR,NA,NA,NA,NA,NA
2022-12-01,HR,NA,6.2128696848804825,17.19801076018537,18.456840177041993,NA
2022-11-01,HR,NA,NA,NA,NA,NA
2022-10-01,HR,NA,NA,NA,NA,NA
2022-09-01,HR,NA,2.156514863033225,14.411143413627107,16.63373175812442,NA
2022-08-01,HR,NA,NA,NA,NA,NA
2022-07-01,HR,NA,NA,NA,NA,NA
2022-06-01,HR,NA,1.9131285592941722,11.995798177942826,14.522953042177756,NA
2022-05-01,HR,NA,NA,NA,NA,NA
2022-04-01,HR,NA,NA,NA,NA,NA
2022-03-01,HR,NA,-2.1529203734913485,4.736308441694546,7.345869892120027,NA
2022-02-01,HR,NA,NA,NA,NA,NA
2022-01-01,HR,NA,NA,NA,NA,NA
2021-12-01,HR,NA,1.3203092881472165,4.79469680320256,8.988829227550239,NA
2021-11-01,HR,NA,NA,NA,NA,NA
2021-10-01,HR,NA,NA,NA,NA,NA
2021-09-01,HR,NA,-0.6531417161396613,5.7081329556796945,7.147741945763725,NA
2021-08-01,HR,NA,NA,NA,NA,NA
2021-07-01,HR,NA,NA,NA,NA,NA
2021-06-01,HR,NA,3.3696922722458127,7.352272757034828,6.745234004764282,NA
2021-05-01,HR,NA,NA,NA,NA,NA
2021-04-01,HR,NA,NA,NA,NA,NA
2021-03-01,HR,NA,5.3650991771621674,6.977273827564147,2.9575423294898804,NA
2021-02-01,HR,NA,NA,NA,NA,NA
2021-01-01,HR,NA,NA,NA,NA,NA
2020-12-01,HR,NA,4.58104147916067,3.990498325912175,-0.8486772742594925,NA
2020-11-01,HR,NA,NA,NA,NA,NA
2020-10-01,HR,NA,NA,NA,NA,NA
2020-09-01,HR,NA,9.847627862778054,-0.033468084779184955,-2.675913568656853,NA
2020-08-01,HR,NA,NA,NA,NA,NA
2020-07-01,HR,NA,NA,NA,NA,NA
2020-06-01,HR,NA,5.587965926443241,-2.7963183625386763,-3.9359018321408312,NA
2020-05-01,HR,NA,NA,NA,NA,NA
2020-04-01,HR,NA,NA,NA,NA,NA
2020-03-01,HR,NA,6.960026409873657,3.5531851191308506,2.720199019218849,NA
2020-02-01,HR,NA,NA,NA,NA,NA
2020-01-01,HR,NA,NA,NA,NA,NA
2019-12-01,HR,NA,4.886145520574193,-0.42388582537950126,2.1524427157565698,NA
2019-11-01,HR,NA,NA,NA,NA,NA
2019-10-01,HR,NA,NA,NA,NA,NA
2019-09-01,HR,NA,4.042786225438615,2.8274806564879484,3.9398207711152313,NA
2019-08-01,HR,NA,NA,NA,NA,NA
2019-07-01,HR,NA,NA,NA,NA,NA
2019-06-01,HR,NA,2.612201446805915,3.017312550116621,3.6301456006690174,NA
2019-05-01,HR,NA,NA,NA,NA,NA
2019-04-01,HR,NA,NA,NA,NA,NA
2019-03-01,HR,NA,0.4421033840214085,0.5751300415646596,4.573367288338503,NA
2019-02-01,HR,NA,NA,NA,NA,NA
2019-01-01,HR,NA,NA,NA,NA,NA
2025-12-01,HU,NA,NA,NA,NA,NA
2025-11-01,HU,NA,NA,NA,NA,NA
2025-10-01,HU,NA,NA,NA,NA,NA
2025-09-01,HU,NA,8.539776539095536,9.00281233215509,8.861139877003763,NA
2025-08-01,HU,NA,NA,NA,NA,NA
2025-07-01,HU,NA,NA,NA,NA,NA
2025-06-01,HU,NA,10.268125075381333,9.07272236100242,5.823384881230644,NA
2025-05-01,HU,NA,NA,NA,NA,NA
2025-04-01,HU,NA,NA,NA,NA,NA
2025-03-01,HU,NA,10.833860100585795,9.393072096946666,5.104379130607851,NA
2025-02-01,HU,NA,NA,NA,NA,NA
2025-01-01,HU,NA,NA,NA,NA,NA
2024-12-01,HU,NA,16.65768880595057,11.336450498583424,4.133940628939311,NA
2024-11-01,HU,NA,NA,NA,NA,NA
2024-10-01,HU,NA,NA,NA,NA,NA
2024-09-01,HU,NA,16.567432796459883,12.75856571241756,9.380582450731414,NA
2024-08-01,HU,NA,NA,NA,NA,NA
2024-07-01,HU,NA,NA,NA,NA,NA
2024-06-01,HU,NA,18.89305456706567,13.124015356793151,7.59378995197668,NA
2024-05-01,HU,NA,NA,NA,NA,NA
2024-04-01,HU,NA,NA,NA,NA,NA
2024-03-01,HU,NA,16.766726538619952,13.177286871635161,13.240081712340961,NA
2024-02-01,HU,NA,NA,NA,NA,NA
2024-01-01,HU,NA,NA,NA,NA,NA
2023-12-01,HU,NA,16.97302278310606,14.68057076916485,24.425471397986424,NA
2023-11-01,HU,NA,NA,NA,NA,NA
2023-10-01,HU,NA,NA,NA,NA,NA
2023-09-01,HU,NA,17.511567852915817,15.07707525779985,22.63329936820768,NA
2023-08-01,HU,NA,NA,NA,NA,NA
2023-07-01,HU,NA,NA,NA,NA,NA
2023-06-01,HU,NA,16.86694496061056,17.369976816112118,23.59932594873186,NA
2023-05-01,HU,NA,NA,NA,NA,NA
2023-04-01,HU,NA,NA,NA,NA,NA
2023-03-01,HU,NA,-3.0184339965197418,10.567850336732388,5.640074913169441,NA
2023-02-01,HU,NA,NA,NA,NA,NA
2023-01-01,HU,NA,NA,NA,NA,NA
2022-12-01,HU,NA,11.190062434384288,18.408083791399356,7.6459519030992835,NA
2022-11-01,HU,NA,NA,NA,NA,NA
2022-10-01,HU,NA,NA,NA,NA,NA
2022-09-01,HU,NA,12.411740017720334,17.288291746311366,6.356880742098124,NA
2022-08-01,HU,NA,NA,NA,NA,NA
2022-07-01,HU,NA,NA,NA,NA,NA
2022-06-01,HU,NA,3.0712406894958377,13.204455186930563,7.8079217154654,NA
2022-05-01,HU,NA,NA,NA,NA,NA
2022-04-01,HU,NA,NA,NA,NA,NA
2022-03-01,HU,NA,27.240717093683635,19.290970433357604,23.63074225428981,NA
2022-02-01,HU,NA,NA,NA,NA,NA
2022-01-01,HU,NA,NA,NA,NA,NA
2021-12-01,HU,NA,9.08915137940778,7.778760400562626,10.870611048973295,NA
2021-11-01,HU,NA,NA,NA,NA,NA
2021-10-01,HU,NA,NA,NA,NA,NA
2021-09-01,HU,NA,7.065290192706324,7.558880313131869,11.198494043050337,NA
2021-08-01,HU,NA,NA,NA,NA,NA
2021-07-01,HU,NA,NA,NA,NA,NA
2021-06-01,HU,NA,0.7625134767361362,9.028014588349517,14.206001546281621,NA
2021-05-01,HU,NA,NA,NA,NA,NA
2021-04-01,HU,NA,NA,NA,NA,NA
2021-03-01,HU,NA,10.251520292235298,7.026971234365856,0.3331686562488454,NA
2021-02-01,HU,NA,NA,NA,NA,NA
2021-01-01,HU,NA,NA,NA,NA,NA
2020-12-01,HU,NA,5.887490223771857,4.507319085808554,-3.93473301951498,NA
2020-11-01,HU,NA,NA,NA,NA,NA
2020-10-01,HU,NA,NA,NA,NA,NA
2020-09-01,HU,NA,6.402551965808237,3.8026611806614365,-4.391092959911985,NA
2020-08-01,HU,NA,NA,NA,NA,NA
2020-07-01,HU,NA,NA,NA,NA,NA
2020-06-01,HU,NA,19.30547937648199,3.04879230071235,-8.246851684353038,NA
2020-05-01,HU,NA,NA,NA,NA,NA
2020-04-01,HU,NA,NA,NA,NA,NA
2020-03-01,HU,NA,7.775505191700328,5.232006637330782,0.065531266731465,NA
2020-02-01,HU,NA,NA,NA,NA,NA
2020-01-01,HU,NA,NA,NA,NA,NA
2019-12-01,HU,NA,7.8162651475557485,9.669382769750563,8.234541596522385,NA
2019-11-01,HU,NA,NA,NA,NA,NA
2019-10-01,HU,NA,NA,NA,NA,NA
2019-09-01,HU,NA,7.2862686847375455,9.584134859917432,10.50859823143773,NA
2019-08-01,HU,NA,NA,NA,NA,NA
2019-07-01,HU,NA,NA,NA,NA,NA
2019-06-01,HU,NA,9.751517284477197,9.661253982392974,9.935814816525397,NA
2019-05-01,HU,NA,NA,NA,NA,NA
2019-04-01,HU,NA,NA,NA,NA,NA
2019-03-01,HU,NA,1.3203213735413857,7.590520014136589,8.137427071133107,NA
2019-02-01,HU,NA,NA,NA,NA,NA
2019-01-01,HU,NA,NA,NA,NA,NA
2025-12-01,I10,NA,NA,NA,NA,NA
2025-11-01,I10,NA,NA,NA,NA,NA
2025-10-01,I10,NA,NA,NA,NA,NA
2025-09-01,I10,NA,4.0236422613159375,4.061314908741805,4.520953887794827,NA
2025-08-01,I10,NA,NA,NA,NA,NA
2025-07-01,I10,NA,NA,NA,NA,NA
2025-06-01,I10,NA,4.018402885454428,4.02348331216666,4.478097929045774,NA
2025-05-01,I10,NA,NA,NA,NA,NA
2025-04-01,I10,NA,NA,NA,NA,NA
2025-03-01,I10,NA,4.059936674721119,3.9433396877807594,4.589066459824819,NA
2025-02-01,I10,NA,NA,NA,NA,NA
2025-01-01,I10,NA,NA,NA,NA,NA
2024-12-01,I10,NA,3.7145936734591962,4.12005767407684,4.892398923949646,NA
2024-11-01,I10,NA,NA,NA,NA,NA
2024-10-01,I10,NA,NA,NA,NA,NA
2024-09-01,I10,NA,4.778730163731336,4.472834677982635,5.511030010576751,NA
2024-08-01,I10,NA,NA,NA,NA,NA
2024-07-01,I10,NA,NA,NA,NA,NA
2024-06-01,I10,NA,5.105854540374138,4.759521070887235,5.7110977844015,NA
2024-05-01,I10,NA,NA,NA,NA,NA
2024-04-01,I10,NA,NA,NA,NA,NA
2024-03-01,I10,NA,5.439955912625704,4.7096824471467045,5.880670208901466,NA
2024-02-01,I10,NA,NA,NA,NA,NA
2024-01-01,I10,NA,NA,NA,NA,NA
2023-12-01,I10,NA,5.858444207336068,5.128875692809261,6.759070480282611,NA
2023-11-01,I10,NA,NA,NA,NA,NA
2023-10-01,I10,NA,NA,NA,NA,NA
2023-09-01,I10,NA,5.235403034280379,5.214091080093622,6.9697976975773095,NA
2023-08-01,I10,NA,NA,NA,NA,NA
2023-07-01,I10,NA,NA,NA,NA,NA
2023-06-01,I10,NA,5.521038775947922,5.533139048790232,7.539219094254666,NA
2023-05-01,I10,NA,NA,NA,NA,NA
2023-04-01,I10,NA,NA,NA,NA,NA
2023-03-01,I10,NA,3.836563056451964,5.457413732138047,7.712133411420022,NA
2023-02-01,I10,NA,NA,NA,NA,NA
2023-01-01,I10,NA,NA,NA,NA,NA
2022-12-01,I10,NA,2.960963867998653,4.727822921569608,6.872555168743191,NA
2022-11-01,I10,NA,NA,NA,NA,NA
2022-10-01,I10,NA,NA,NA,NA,NA
2022-09-01,I10,NA,3.034807968192771,4.242683148896038,6.394585115406103,NA
2022-08-01,I10,NA,NA,NA,NA,NA
2022-07-01,I10,NA,NA,NA,NA,NA
2022-06-01,I10,NA,0.8508491111919286,4.6723569672893674,8.048384144982581,NA
2022-05-01,I10,NA,NA,NA,NA,NA
2022-04-01,I10,NA,NA,NA,NA,NA
2022-03-01,I10,NA,1.514881362128386,4.7837941861456486,8.596319756550743,NA
2022-02-01,I10,NA,NA,NA,NA,NA
2022-01-01,I10,NA,NA,NA,NA,NA
2021-12-01,I10,NA,1.5175137478716925,4.076701939286196,7.213087107145149,NA
2021-11-01,I10,NA,NA,NA,NA,NA
2021-10-01,I10,NA,NA,NA,NA,NA
2021-09-01,I10,NA,3.2692799462632274,3.7564429853573724,6.8171007473449174,NA
2021-08-01,I10,NA,NA,NA,NA,NA
2021-07-01,I10,NA,NA,NA,NA,NA
2021-06-01,I10,NA,-2.64754370385446,7.614862166855957,10.935378709460707,NA
2021-05-01,I10,NA,NA,NA,NA,NA
2021-04-01,I10,NA,NA,NA,NA,NA
2021-03-01,I10,NA,3.0883787754104928,2.1692571115431702,0.35265524199475523,NA
2021-02-01,I10,NA,NA,NA,NA,NA
2021-01-01,I10,NA,NA,NA,NA,NA
2020-12-01,I10,NA,5.2380431536362435,1.1369080743395967,-0.7610224127211361,NA
2020-11-01,I10,NA,NA,NA,NA,NA
2020-10-01,I10,NA,NA,NA,NA,NA
2020-09-01,I10,NA,2.9353572948401934,0.7546198720640243,-1.5537725166433813,NA
2020-08-01,I10,NA,NA,NA,NA,NA
2020-07-01,I10,NA,NA,NA,NA,NA
2020-06-01,I10,NA,10.223908520004073,-4.12481293481303,-7.531201094459167,NA
2020-05-01,I10,NA,NA,NA,NA,NA
2020-04-01,I10,NA,NA,NA,NA,NA
2020-03-01,I10,NA,4.612922466256974,0.7272738946906501,1.4369867189630323,NA
2020-02-01,I10,NA,NA,NA,NA,NA
2020-01-01,I10,NA,NA,NA,NA,NA
2019-12-01,I10,NA,2.948590702608891,1.943311604894775,3.7311385942670756,NA
2019-11-01,I10,NA,NA,NA,NA,NA
2019-10-01,I10,NA,NA,NA,NA,NA
2019-09-01,I10,NA,2.619546573052971,2.268507943680399,4.302330275603479,NA
2019-08-01,I10,NA,NA,NA,NA,NA
2019-07-01,I10,NA,NA,NA,NA,NA
2019-06-01,I10,NA,3.220745587111442,2.454427949416329,4.485066023097881,NA
2019-05-01,I10,NA,NA,NA,NA,NA
2019-04-01,I10,NA,NA,NA,NA,NA
2019-03-01,I10,NA,2.466239822920087,2.3859002566419765,4.527515732575038,NA
2019-02-01,I10,NA,NA,NA,NA,NA
2019-01-01,I10,NA,NA,NA,NA,NA
2025-12-01,IE,NA,NA,NA,NA,4.1475504
2025-11-01,IE,NA,NA,NA,NA,4.4045973
2025-10-01,IE,NA,NA,NA,NA,4.7390054
2025-09-01,IE,NA,6.144650553791438,6.048349892295861,6.629089408690465,4.406613699999999
2025-08-01,IE,NA,NA,NA,NA,4.0805318
2025-07-01,IE,NA,NA,NA,NA,3.9163734999999997
2025-06-01,IE,NA,4.88361155856901,4.164027490097426,6.3843785933326185,4.416416
2025-05-01,IE,NA,NA,NA,NA,4.2981964
2025-04-01,IE,NA,NA,NA,NA,4.1757786
2025-03-01,IE,NA,7.106265239544072,4.017087842401843,7.458637988224671,3.8293459000000003
2025-02-01,IE,NA,NA,NA,NA,4.2000147000000005
2025-01-01,IE,NA,NA,NA,NA,4.4583005
2024-12-01,IE,NA,7.677275186184581,4.797310102414273,7.952567248849034,4.8819477
2024-11-01,IE,NA,NA,NA,NA,4.9151923
2024-10-01,IE,NA,NA,NA,NA,4.9761372
2024-09-01,IE,NA,8.376291203018669,2.8960637512678846,7.745133298907278,4.8155057
2024-08-01,IE,NA,NA,NA,NA,4.8533067999999995
2024-07-01,IE,NA,NA,NA,NA,4.8836801
2024-06-01,IE,NA,7.477380003918696,4.521125177174209,7.58933110042081,4.5064146
2024-05-01,IE,NA,NA,NA,NA,4.3107667
2024-04-01,IE,NA,NA,NA,NA,4.0572351
2024-03-01,IE,NA,4.2649006458128635,4.913138406062986,7.330300525608779,4.1758312
2024-02-01,IE,NA,NA,NA,NA,3.9031164
2024-01-01,IE,NA,NA,NA,NA,3.6982158000000003
2023-12-01,IE,NA,2.3671521462700027,5.722568925392498,9.873584147619557,3.4024150000000004
2023-11-01,IE,NA,NA,NA,NA,3.5079058000000005
2023-10-01,IE,NA,NA,NA,NA,3.6719785999999996
2023-09-01,IE,NA,5.841950968090321,5.6552593447292585,9.953221877707245,3.8308867
2023-08-01,IE,NA,NA,NA,NA,3.6531323999999996
2023-07-01,IE,NA,NA,NA,NA,3.7207326
2023-06-01,IE,NA,6.737145682806839,6.96605356953246,12.148550329064221,3.9906744
2023-05-01,IE,NA,NA,NA,NA,4.6798872
2023-04-01,IE,NA,NA,NA,NA,4.8844367
2023-03-01,IE,NA,5.458641459492341,8.864727668831742,14.276492510822724,5.0696219000000005
2023-02-01,IE,NA,NA,NA,NA,4.8372658
2023-01-01,IE,NA,NA,NA,NA,4.777398
