geo,Month,Central estimate,bottom,lower_band,central_band,upper_band,Long run,commentary_central,commentary_higher,commentary_lower
US,2026-10-01,,2.08333333333333,0.583333333333333,1.25,1,,,,
US,2026-11-01,,2.04166666666667,0.541666666666667,1.375,1,,,,
US,2026-12-01,3.25,2,0.5,1.5,1,3.25,,,
US,2027-01-01,,,,,,,,,
US,2027-02-01,,,,,,,,,
US,2027-03-01,,1.5,1,1.5,1,3.25,"Interest rates converge on a rate similar to the long-term trend growth of the US economy plus inflation, although the path towards these rates might be bumpy with long periods outside the range.",Strong growth or a growing lack of confidence in US public finances requires a higher neutral interest rate.,"Weak growth and persistently low generates few outside options for savings, helping the longer-term interest rate to fall to low levels."
Eurozone,2024-12-01,3.125,2.75,0.25,0.25,0.25,,We expect the ECB to cut for a fourth time in December. The data-dependent ECB is keen to ease policy with inflation data on track and greater worries about growth.,"Inflation data for November comes in hotter than expected, causing the ECB to spring a surprise by holding rates in December","Inflation undershoots expectations and activity indicators point to a further economic slowdown, prompting a bigger rate cut in December."
Eurozone,2025-01-01,2.875,2.5,0.25,0.25,0.25,,There are few signs yet that European consumers are responding positively to lower rates and with risks to economic growth growing the ECB is more likely to start 2025 off with one more quarter-point cut.,Christmas shopping season shows consumers are responding well to lower rates and the ECB takes a wait-and-see approach and keeps rates on hold.,"Disappointing Christmas sales arrive in combination with greater risks to growth from one of the external threats, be it the Trump presidency or foreign wars."
Eurozone,2025-02-01,,2.4,0.25,0.25,0.25,,,,
Eurozone,2025-03-01,,2.3,0.25,0.25,0.25,,,,
Eurozone,2025-04-01,,2.2,0.25,0.25,0.25,,,,
Eurozone,2025-05-01,,2.1,0.25,0.25,0.25,,,,
Eurozone,2025-06-01,2.375,2,0.25,0.25,0.25,,Disinflation continues on track and growth continues to disappoint in the first half. The ECB responds by cutting rates for the third time in 2025 in June.,"The consumer recovery emerges stronger than expected, reigniting fears of inflation and prompting the ECB to proceed more cautiously.",Signs of a consumer-led recovery fail to emerge and growth indicators continue to tick down. The ECB delivers its fourth quarter-point cut for the year in June and the debate about additional easing to promote growth begins.
Eurozone,2025-07-01,,1.91666666666667,0.291666666666667,0.25,0.25,,,,
Eurozone,2025-08-01,,1.83333333333333,0.333333333333333,0.25,0.25,,,,
Eurozone,2025-09-01,,1.75,0.375,0.25,0.25,,,,
Eurozone,2025-10-01,,1.66666666666667,0.416666666666667,0.25,0.25,,,,
Eurozone,2025-11-01,,1.58333333333333,0.458333333333333,0.25,0.25,,,,
Eurozone,2025-12-01,2.125,1.5,0.5,0.25,0.25,,"Signs that European consumers are responding positively to lower rates remain limited and with risks to economic growth growing, the ECB is likely to start 2025 with one more quarter-point cut.",Growth and consumption both respond well to lower rates and the ECB fears resurgent inflation and fails to take rates to their neutral levels by the end of the year.,Consumer weakness becomes apparent and fears of undershooting become the primary driver of policy. Expected cuts are then front loaded into the first half of 2025 and rates even potentially dip below neutral.
Eurozone,2026-01-01,,1.41666666666667,0.541666666666667,0.291666666666667,0.333333333333333,,,,
Eurozone,2026-02-01,,1.33333333333333,0.583333333333333,0.333333333333333,0.416666666666667,,,,
Eurozone,2026-03-01,,1.25,0.625,0.375,0.5,,,,
Eurozone,2026-04-01,,1.16666666666667,0.666666666666667,0.416666666666667,0.583333333333333,,,,
Eurozone,2026-05-01,,1.08333333333333,0.708333333333333,0.458333333333333,0.666666666666667,,,,
Eurozone,2026-06-01,2,1,0.75,0.5,0.75,,,Concerns about remaining inflationary pressure keep interest rates high along with a reluctance on the part of the ECB to reduce rates significantly.,"The Eurozone economy weakens significantly, requiring the ECB to move into a zone that begins to stimulate demand."
Eurozone,2026-07-01,,1,0.708333333333333,0.541666666666667,0.75,,,,
Eurozone,2026-08-01,,1,0.666666666666667,0.583333333333333,0.75,,,,
Eurozone,2026-09-01,,1,0.625,0.625,0.75,,,,
Eurozone,2026-10-01,,1,0.583333333333333,0.666666666666667,0.75,,,,
Eurozone,2026-11-01,,1,0.541666666666667,0.708333333333333,0.75,,,,
Eurozone,2026-12-01,1.875,1,0.5,0.75,0.75,1.875,,Concerns about remaining inflationary pressure keep interest rates high along with a reluctance on the part of the ECB to reduce rates significantly.,"The Eurozone economy weakens significantly, requiring the ECB to move into a zone that begins to stimulate demand."
Eurozone,2027-01-01,,,,,,,,,
Eurozone,2027-02-01,,,,,,,,,
Eurozone,2027-03-01,,0.5,1,1,0.75,2,"Interest rates converge on a rate similar to the expected inflation rate and lower than nominal GDP, due to stronger public finances and lower potential growth rates. The path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario.",Stronger growth or a growing lack of confidence in Eurozone public finances would require a higher neutral interest rate. Strong growth because plentiful potential alternative investments allow savers to demand higher returns and weak public finances because the government needs to attract more savings.,"Weak growth and persistently low investment generate few outside options for savings, helping the long-term interest rate to fall to low levels."
UK,2024-11-01,4.75,4.5,0.25,0,0.25,,"The BoE delivers a second quarter point rate cut in November, following re-assuring CPI data for September and coinciding with its latest forecasts showing continued disinflation.",,"Given inflation in September came in much lower than expected and is considerably below target, some rate-setters may feel a larger than normal cut is warranted given rates are currently well into restrictive territory."
UK,2024-12-01,4.5,4.25,0.25,0,0.5,,"We expect the BoE to cut in December, having cut three times in total by the end of 2024 as it quickens the pace of easing",MPC members move more slowly because services inflation and wage pressures remain elevated.,"UK activity slows significantly over the final quarter of the year, requiring a more aggressive programme of cuts."
UK,2025-01-01,,4.08333333333333,0.333333333333333,0.0416666666666667,0.5,,,,
UK,2025-02-01,,3.91666666666667,0.416666666666667,0.0833333333333333,0.5,,,,
UK,2025-03-01,,3.75,0.5,0.125,0.5,,,,
UK,2025-04-01,,3.58333333333333,0.583333333333333,0.166666666666667,0.5,,,,
UK,2025-05-01,,3.41666666666667,0.666666666666667,0.208333333333333,0.5,,,,
UK,2025-06-01,4.125,3.25,0.75,0.25,0.5,,The BoE will deliver two more cuts by the middle of 2025 as inflation returns sustainably to target and wage pressures cool.,Persistent wage and service price pressures see rate-setters adopt a more cautious pace of easing.,The UK economy weakens in 2025 as the MPC stimulate demand by lowering interest rates more rapidly.
UK,2025-07-01,,3.125,0.791666666666667,0.25,0.541666666666667,,,,
UK,2025-08-01,,3,0.833333333333333,0.25,0.583333333333333,,,,
UK,2025-09-01,,2.875,0.875,0.25,0.625,,,,
UK,2025-10-01,,2.75,0.916666666666667,0.25,0.666666666666667,,,,
UK,2025-11-01,,2.625,0.958333333333333,0.25,0.708333333333333,,,,
UK,2025-12-01,3.625,2.5,1,0.25,0.75,,The BoE will deliver four cuts in 2025 as it eases policy towards a more neutral rate.,Concerns about remaining inflationary pressure leaves the MPC reluctant to significantly relax its stance.,"The UK economy weakens significantly, requiring the BoE to stimulate demand."
UK,2026-01-01,,2.41666666666667,1,0.291666666666667,0.791666666666667,,,,
UK,2026-02-01,,2.33333333333333,1,0.333333333333333,0.833333333333333,,,,
UK,2026-03-01,,2.25,1,0.375,0.875,,,,
UK,2026-04-01,,2.16666666666667,1,0.416666666666667,0.916666666666667,,,,
UK,2026-05-01,,2.08333333333333,1,0.458333333333333,0.958333333333333,,,,
UK,2026-06-01,3.25,2,1,0.5,1,,The BoE delivers two more cuts by mid-2026 as interest rates converge towards neutral levels.,Ongoing strong wage demands and the resulting higher demand mean fewer rate cuts from the MPC,"A weak economic outlook sees the MPC cut rates close to, or even below, the neutral rate."
UK,2026-07-01,,2,0.958333333333333,0.5,1.04166666666667,,,,
UK,2026-08-01,,2,0.916666666666667,0.5,1.08333333333333,,,,
UK,2026-09-01,,2,0.875,0.5,1.125,,,,
UK,2026-10-01,,2,0.833333333333333,0.5,1.16666666666667,,,,
UK,2026-11-01,,2,0.791666666666667,0.5,1.20833333333333,,,,
UK,2026-12-01,3,2,0.75,0.5,1.25,3,"The BoE contnues to gradually ease rates by end 2026, converging towards neutral levels.",Ongoing strong wage demands and the resulting higher demand mean fewer rate cuts from the MPC,"A weak economic outlook sees the MPC cut rates close to, or even below, the neutral rate."
UK,2027-01-01,,,,,,,,,
UK,2027-02-01,,,,,,,,,
UK,2027-03-01,,1.25,1,1,1.25,2.75,"Interest rates converge on a rate similar to the expected inflation rate and lower than nominal GDP, due to stronger public finances and lower potential growth rates. The path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario.",Stronger growth or a growing lack of confidence in UK public finances would require a higher neutral interest rate. Strong growth because plentiful potential alternative investments allow savers to demand higher returns and weak public finances because government needs to attract more savings.,"Weak growth and persistently low investment generates few outside options for savings, helping the longer-term interest rate to fall to low levels."
Japan,2024-10-01,0.25,0,0.25,0,0.25,,"The BoJ holds rates, waiting for more information about the international environment, the effects of the yen’s strengthening, and the outcome of the elections before making its next move","The BoJ regains the confidence to deliver an increase along with its latest forecasts, given the yen’s recent depreciation",The BoJ cuts rates in response to an unforeseen shock
Japan,2024-11-01,,0.125,0.25,0,0.25,,,,
Japan,2024-12-01,0.5,0.25,0.25,0,0.25,,"The BoJ raises rates after an October hold, continuing the process of normalisation",The BoJ is forced to raise rates in large increments as a result of a renewed bout of yen weakness or economic strength,The BoJ holds rates at 0.25% to the end of the year given weak economic dynamics or political pressures to avoid tightening
Japan,2025-01-01,,0.25,0.25,0.0416666666666667,0.291666666666667,,,,
Japan,2025-02-01,,0.25,0.25,0.0833333333333333,0.333333333333333,,,,
Japan,2025-03-01,,0.25,0.25,0.125,0.375,,,,
Japan,2025-04-01,,0.25,0.25,0.166666666666667,0.416666666666667,,,,
Japan,2025-05-01,,0.25,0.25,0.208333333333333,0.458333333333333,,,,
Japan,2025-06-01,0.625,0.25,0.25,0.25,0.5,,"The BoJ gains confidence that the wage-price virtuous cycle is on track, allowing it to deliver another gradual tightening",The BoJ is forced to raise rates faster due to a strong rebound in consumption fuelling a rise in inflation above target,"The Japanese economy’s momentum falters, forcing the BoJ to put its normalisation plans on hold"
Japan,2025-07-01,,0.25,0.291666666666667,0.25,0.5,,,,
Japan,2025-08-01,,0.25,0.333333333333333,0.25,0.5,,,,
Japan,2025-09-01,,0.25,0.375,0.25,0.5,,,,
Japan,2025-10-01,,0.25,0.416666666666667,0.25,0.5,,,,
Japan,2025-11-01,,0.25,0.458333333333333,0.25,0.5,,,,
Japan,2025-12-01,0.875,0.25,0.5,0.25,0.5,,The BoJ makes further progress on policy normalization with two additional 25bps hikes.,The BoJ is forced to hike in large increments as a result of excessive yen weakness and economic strength,The BoJ is forced to pause earlier than expected as inflationary dynamics stall.
Japan,2026-01-01,,0.208333333333333,0.541666666666667,0.291666666666667,0.541666666666667,,,,
Japan,2026-02-01,,0.166666666666667,0.583333333333333,0.333333333333333,0.583333333333333,,,,
Japan,2026-03-01,,0.125,0.625,0.375,0.625,,,,
Japan,2026-04-01,,0.0833333333333333,0.666666666666667,0.416666666666667,0.666666666666667,,,,
Japan,2026-05-01,,0.0416666666666667,0.708333333333333,0.458333333333333,0.708333333333333,,,,
Japan,2026-06-01,1,0,0.75,0.5,0.75,,,,
Japan,2026-07-01,,0,0.75,0.541666666666667,0.791666666666667,,,,
Japan,2026-08-01,,0,0.75,0.583333333333333,0.833333333333333,,,,
Japan,2026-09-01,,0,0.75,0.625,0.875,,,,
Japan,2026-10-01,,0,0.75,0.666666666666667,0.916666666666667,,,,
Japan,2026-11-01,,0,0.75,0.708333333333333,0.958333333333333,,,,
Japan,2026-12-01,1.125,0,0.75,0.75,1,1.125,,,
Japan,2027-01-01,,,,,,,,,
Japan,2027-02-01,,,,,,,,,
Japan,2027-03-01,,0,0.75,1,1,1.25,Interest rates converge on a relatively low neutral rate.,A successful emergence from decades of weak growth and inflation would require higher neutral interest rates.,"Japan falls back into its low inflation trap, failing to generate domestic inflation and wage growth."
