geo,Month,Central estimate,bottom,lower_band,central_band,upper_band,Long run,commentary_central,commentary_higher,commentary_lower
Eurozone,2026-06-01,1.625,1,0.5,0.25,0.75,,"The ECB delivers another rate cut after December 2025, keeping the stance slightly accommodative",The ECB keeps rates close to neutral as a strong pick-up in consumption keeps inflation at target,The ECB delivers additional rate cuts after persistently weak consumption and an unfavourable international environment raise the risks of undershooting.
Eurozone,2026-07-01,,1,0.5,0.25,0.75,,,,
Eurozone,2026-08-01,,1,0.5,0.25,0.75,,,,
Eurozone,2026-09-01,,1,0.5,0.25,0.75,,,,
Eurozone,2026-10-01,,1,0.5,0.25,0.75,,,,
Eurozone,2026-11-01,,1,0.5,0.25,0.75,,,,
Eurozone,2026-12-01,1.625,1,0.5,0.25,0.75,1.625,"The ECB delivers another rate cut after December 2025, keeping the stance slightly accommodative",The ECB keeps rates close to neutral as a strong pick-up in consumption keeps inflation at target,The ECB delivers additional rate cuts after persistently weak consumption and an unfavourable international environment raise the risks of undershooting.
Eurozone,2027-01-01,,,,,,,,,
Eurozone,2027-02-01,,,,,,,,,
Eurozone,2027-03-01,,0.5,1,1,0.75,2,Interest rates converge on a rate similar to the expected inflation rate and lower than nominal GDP.,More potential investment opportunity or an uplift in productivity would require a higher neutral interest rate.,"Weak potential output and persistently low investment generate few outside options for savings, helping the long-term interest rate to fall to low levels."
UK,2025-03-01,4.5,4.25,0.25,0,0.25,,"We expect the BoE to hold in March, maintaining the gradual pace of monetary easing since August.","MPC decide to leave rates unchanged, noting greater inflationary pressures from October’s Budget than they had at first expected","UK activity and inflation slows significantly in the first months of 2025, leading to fears of stagnation and a rapid drop in inflation without a more aggressive programme of cuts"
UK,2025-04-01,,4.25,0.25,0,0.25,,,,
UK,2025-05-01,4.5,4.25,0.25,0,0.25,,"We expect the BoE to hold in March, maintaining the gradual pace of monetary easing since August.","MPC decide to leave rates unchanged, noting greater inflationary pressures from October’s Budget than they had at first expected","UK activity and inflation slows significantly in the first months of 2025, leading to fears of stagnation and a rapid drop in inflation without a more aggressive programme of cuts"
UK,2025-06-01,4.25,3.75,0.5,0,0.5,,"The UK economy continues to disinflate gradually, allowing two quarter point rate cuts by summer 2025. Fears of inflation persistence beginning to subside","MPC decides to slow rate cuts in 2025 on evidence that inflation pass through has been higher than hoped, raising the unpleasant prospect of continued persistence in too rapid price and wage rises","UK activity and inflation stagnates in 2025, requiring the MPC to bring rates quickly out of a restrictive position, seeking to boost economic activity"
UK,2025-07-01,,3.54166666666667,0.583333333333333,0,0.583333333333333,,,,
UK,2025-08-01,,3.33333333333333,0.666666666666667,0,0.666666666666667,,,,
UK,2025-09-01,,3.125,0.75,0,0.75,,,,
UK,2025-10-01,,2.91666666666667,0.833333333333333,0,0.833333333333333,,,,
UK,2025-11-01,,2.70833333333333,0.916666666666667,0,0.916666666666667,,,,
UK,2025-12-01,3.5,2.5,1,0,1,,The BoE will deliver five cuts in 2025 as it eases policy towards a more neutral rate.,Concerns about remaining inflationary pressure leaves the MPC reluctant to significantly relax its stance.,"The UK economy weakens significantly, requiring the BoE to stimulate demand."
UK,2026-01-01,,2.33333333333333,1.04166666666667,0.0833333333333333,1.04166666666667,,,,
UK,2026-02-01,,2.16666666666667,1.08333333333333,0.166666666666667,1.08333333333333,,,,
UK,2026-03-01,,2,1.125,0.25,1.125,,,,
UK,2026-04-01,,1.83333333333333,1.16666666666667,0.333333333333333,1.16666666666667,,,,
UK,2026-05-01,,1.66666666666667,1.20833333333333,0.416666666666667,1.20833333333333,,,,
UK,2026-06-01,3,1.5,1.25,0.5,1.25,,The BoE delivers two more cuts by mid-2026 as interest rates converge towards neutral levels.,Ongoing strong wage demands and the resulting higher inflation mean fewer rate cuts from the MPC,"A weak economic outlook sees the MPC cut rates close to, or even below, the neutral rate."
UK,2026-07-01,,1.5,1.20833333333333,0.541666666666667,1.25,,,,
UK,2026-08-01,,1.5,1.16666666666667,0.583333333333333,1.25,,,,
UK,2026-09-01,,1.5,1.125,0.625,1.25,,,,
UK,2026-10-01,,1.5,1.08333333333333,0.666666666666667,1.25,,,,
UK,2026-11-01,,1.5,1.04166666666667,0.708333333333333,1.25,,,,
UK,2026-12-01,2.875,1.5,1,0.75,1.25,2.875,"The BoE continues to gradually ease rates by end 2026, converging towards neutral levels.",Ongoing strong wage demands and the resulting higher inflation mean fewer rate cuts from the MPC,"A weak economic outlook sees the MPC cut rates close to, or even below, the neutral rate."
UK,2027-01-01,,,,,,,,,
UK,2027-02-01,,,,,,,,,
UK,2027-03-01,,1.25,1,1,1,2.75,"Interest rates converge on a rate similar to the expected inflation rate and lower than nominal GDP, due to stronger public finances and lower potential growth rates. The path towards these rates might be bumpy with long periods outside the range. Hence the low probability for a central scenario.",Stronger growth or a growing lack of confidence in UK public finances would require a higher neutral interest rate. Strong growth because plentiful potential alternative investments allow savers to demand higher returns and weak public finances because government needs to attract more savings.,"Weak growth and persistently low investment generates few outside options for savings, helping the longer-term interest rate to fall to low levels."
Japan,2025-03-01,0.5,0.25,0.25,0,0.25,,The BoJ continues to wait for more evidence of Trump’s impact and avoids being forced to tighten by yen weakness,BoJ imposes back-to-back rate rises after serious dislocation in currency markets requires tighter monetary policy to restore stability,The BoJ lowers rates to respond to sudden economic threats
Japan,2025-04-01,,0.25,0.25,0,0.25,,,,
Japan,2025-05-01,0.5,0.25,0.25,0,0.25,,The BoJ holds again in May and slowly gathers evidence for the timing of its next move higher,Rapid wage growth in the spring wage round and sharp yen weakening prompts the BoJ to opt for another rate increase,"The BoJ responds to a difficult global environment in the first few months of a Trump US presidency, reversing its January rate hike"
Japan,2025-06-01,0.75,0.5,0.25,0,0.25,,The BoJ assesses that wage growth inflation trends are on track following spring wage negotiations but makes another step towards neutral rates,"Wage trends and inflation exceed the BoJ’s expectations, forcing it set a faster path of normalisation",The BoJ hold rates with a view to raising them again later in the summer
Japan,2025-07-01,,0.5,0.229166666666667,0.0416666666666667,0.25,,,,
Japan,2025-08-01,,0.5,0.208333333333333,0.0833333333333333,0.25,,,,
Japan,2025-09-01,,0.5,0.1875,0.125,0.25,,,,
Japan,2025-10-01,,0.5,0.166666666666667,0.166666666666667,0.25,,,,
Japan,2025-11-01,,0.5,0.145833333333333,0.208333333333333,0.25,,,,
Japan,2025-12-01,0.75,0.5,0.125,0.25,0.25,,The BoJ assesses that wage growth and inflation trends are still on track and maintains rates with a view to an early rate rise at the start of 2026,"Wage indications at the end of 2025 are sufficiently strong for the BoJ to take another step towards neutral rates, achieving that goal this year",The BoJ continues to hold rates in response to weaker wage and inflation developments or increased risks from an external shocks
Japan,2026-01-01,,0.458333333333333,0.1875,0.291666666666667,0.25,,,,
Japan,2026-02-01,,0.416666666666667,0.25,0.333333333333333,0.25,,,,
Japan,2026-03-01,,0.375,0.3125,0.375,0.25,,,,
Japan,2026-04-01,,0.333333333333333,0.375,0.416666666666667,0.25,,,,
Japan,2026-05-01,,0.291666666666667,0.4375,0.458333333333333,0.25,,,,
Japan,2026-06-01,1,0.25,0.5,0.5,0.25,,The BoJ assesses that wage growth inflation trends are on track following spring wage negotiations and continues to push rates slowly higher,The BoJ becomes confident that wages and prices will reinforce one another and seeks a faster path towards neutral rates,The BoJ holds rates in response to weaker wage and inflation developments or increased risks from an external shock such as trade tariffs
Japan,2026-07-01,,0.25,0.541666666666667,0.5,0.291666666666667,,,,
Japan,2026-08-01,,0.25,0.583333333333333,0.5,0.333333333333333,,,,
Japan,2026-09-01,,0.25,0.625,0.5,0.375,,,,
Japan,2026-10-01,,0.25,0.666666666666667,0.5,0.416666666666667,,,,
Japan,2026-11-01,,0.25,0.708333333333333,0.5,0.458333333333333,,,,
Japan,2026-12-01,1.25,0.25,0.75,0.5,0.5,1.25,The BoJ assesses that wage growth inflation trends are on track and achieves the mid point of our neutral rates range,The BoJ becomes confident that wages and prices will reinforce one another and seeks a more normal range for interest rates,The BoJ holds rates lower in response to weaker wage and inflation developments or increased risks from an external shock such as trade tariffs
Japan,2027-01-01,,,,,,,,,
Japan,2027-02-01,,,,,,,,,
Japan,2027-03-01,,0,0.75,1,1,1.25,Interest rates converge on a relatively low neutral rate.,A successful emergence from decades of weak growth and inflation would require higher neutral interest rates.,"Japan falls back into its low inflation trap, failing to generate domestic inflation and wage growth."
